"race","classtype","yearssmall","hsgrad","g4math","g4reading"
2,NA,2,1,689,650
2,NA,0,NA,702,649
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,640,690
1,NA,0,NA,622,713
1,2,0,NA,NA,NA
NA,NA,0,NA,NA,NA
2,NA,2,NA,703,716
1,NA,0,NA,650,674
1,NA,0,0,673,629
1,NA,0,NA,NA,NA
1,NA,0,0,673,625
1,NA,0,NA,NA,NA
1,NA,0,1,742,686
1,NA,0,NA,649,573
2,NA,0,NA,647,700
1,NA,0,1,749,678
2,NA,0,NA,NA,NA
1,NA,1,NA,693,703
2,NA,1,NA,NA,NA
2,NA,2,NA,NA,NA
1,NA,1,0,689,690
2,NA,1,0,629,648
2,NA,1,0,655,688
1,NA,0,0,662,666
1,NA,2,0,678,698
1,NA,1,NA,732,663
1,NA,3,1,700,NA
1,NA,0,NA,NA,NA
2,NA,2,1,676,693
1,3,0,0,NA,NA
1,3,0,0,NA,NA
1,NA,0,NA,711,707
1,NA,1,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,0,NA,617,618
1,NA,0,0,NA,NA
1,NA,0,1,638,648
1,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,1,1,NA,NA
1,NA,0,1,742,745
1,NA,0,0,651,NA
1,NA,0,NA,535,NA
1,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,749,668
1,NA,0,NA,NA,NA
2,NA,1,1,678,734
2,NA,1,NA,NA,NA
2,NA,2,NA,686,692
1,NA,0,NA,692,687
1,NA,1,1,NA,NA
1,3,0,1,673,665
1,NA,3,0,712,660
1,3,0,1,NA,NA
1,2,1,NA,NA,NA
1,NA,0,0,673,673
1,NA,3,1,719,528
1,NA,2,1,NA,NA
1,NA,0,NA,650,709
1,NA,0,NA,725,732
1,NA,1,NA,NA,NA
1,NA,0,1,684,745
1,NA,0,NA,NA,NA
1,NA,0,1,553,680
1,NA,1,NA,NA,NA
2,3,0,NA,NA,NA
1,NA,0,0,NA,NA
1,NA,0,NA,669,693
1,NA,0,0,673,674
1,NA,0,1,549,672
2,NA,0,0,NA,NA
2,3,0,NA,NA,NA
1,2,0,NA,NA,NA
2,NA,1,1,678,723
1,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,708,666
1,NA,0,NA,NA,NA
1,NA,0,1,668,641
1,NA,1,NA,NA,NA
1,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,2,NA,NA,NA
1,NA,0,NA,539,713
1,NA,0,NA,713,700
1,2,0,0,NA,NA
1,NA,0,0,683,702
1,NA,0,1,718,685
2,NA,0,NA,711,604
1,NA,0,NA,NA,NA
1,NA,0,0,NA,NA
1,NA,1,NA,NA,NA
1,3,0,NA,644,702
1,NA,0,1,652,689
2,NA,0,NA,NA,NA
1,NA,0,0,652,NA
1,NA,3,0,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,1,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,NA,670,651
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,740,781
2,3,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,598,671
2,3,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,670,724
1,3,0,NA,NA,NA
2,NA,0,NA,645,605
1,NA,0,1,487,657
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,NA,NA,NA
1,3,0,0,NA,NA
2,NA,2,0,704,739
1,NA,0,1,675,647
1,NA,0,1,693,690
2,NA,0,1,700,648
2,2,0,0,NA,NA
1,2,0,NA,NA,NA
2,1,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,712,NA
1,NA,0,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,598,690
2,NA,0,NA,NA,NA
1,NA,0,NA,647,670
2,NA,2,NA,NA,NA
1,2,0,0,744,735
1,2,0,NA,NA,NA
1,2,0,1,NA,NA
2,NA,3,NA,NA,NA
2,NA,3,NA,NA,NA
2,NA,0,NA,691,528
1,NA,0,0,NA,NA
2,NA,0,NA,684,731
1,NA,0,NA,NA,NA
2,3,0,1,NA,NA
1,NA,0,0,749,690
2,NA,0,NA,NA,NA
1,3,0,0,NA,NA
2,1,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,0,NA,NA
1,1,2,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,690,705
1,2,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,1,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,3,0,NA,NA,NA
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,0,646,708
2,NA,2,NA,NA,NA
1,NA,2,NA,534,619
1,NA,0,0,NA,NA
2,NA,2,0,NA,NA
1,NA,0,NA,NA,NA
1,3,2,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,0,741,701
1,NA,0,1,697,528
1,NA,0,1,654,678
1,NA,0,0,686,600
1,NA,2,NA,NA,NA
2,2,0,NA,690,570
2,NA,1,0,718,528
1,NA,2,1,638,702
2,NA,0,NA,656,645
2,3,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,0,NA,664,670
1,1,1,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,1,0,NA,NA
1,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,3,1,NA,NA,NA
1,NA,0,NA,705,778
2,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
1,3,0,NA,740,728
2,NA,0,NA,688,635
2,NA,0,0,674,683
1,3,0,1,731,698
1,2,0,1,727,750
2,1,3,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,0,487,616
1,2,1,0,674,675
2,NA,0,NA,NA,NA
2,NA,0,NA,658,648
2,1,1,NA,NA,NA
2,NA,1,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,0,NA,705,705
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
2,NA,3,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,1,NA,655,696
1,3,0,NA,676,629
2,2,0,0,666,644
1,NA,0,NA,686,744
1,NA,0,NA,704,729
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,NA,2,1,689,591
1,NA,0,NA,NA,NA
1,NA,2,NA,701,718
1,NA,1,NA,NA,NA
1,2,0,1,664,528
1,NA,0,NA,738,729
1,NA,0,NA,NA,NA
2,1,3,NA,NA,NA
2,3,0,0,744,732
2,NA,0,0,NA,NA
1,NA,0,1,701,763
2,NA,0,NA,NA,NA
1,NA,1,1,NA,NA
2,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,3,0,NA,NA,NA
1,2,3,NA,736,782
2,2,0,NA,NA,NA
2,NA,0,1,NA,NA
1,2,0,NA,NA,NA
1,NA,0,1,672,703
2,3,0,NA,NA,NA
2,1,1,0,NA,NA
2,NA,0,NA,669,681
2,NA,0,NA,NA,NA
1,2,0,1,702,771
1,NA,0,NA,690,728
1,3,0,1,667,729
1,NA,0,NA,648,701
1,1,4,1,744,772
1,2,0,1,NA,NA
1,1,1,NA,NA,NA
2,2,0,1,654,647
1,3,0,NA,665,739
2,NA,0,NA,693,734
2,2,0,NA,NA,NA
1,3,0,1,NA,NA
2,NA,0,1,NA,NA
1,3,0,1,NA,NA
1,2,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
2,NA,0,0,NA,NA
1,1,1,NA,NA,NA
1,NA,0,1,742,711
2,NA,1,0,NA,NA
2,NA,0,1,NA,NA
1,NA,0,NA,693,659
1,NA,0,NA,NA,NA
1,1,4,NA,NA,NA
1,3,0,1,NA,NA
2,3,0,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,3,NA,NA,NA
2,NA,3,NA,NA,NA
2,NA,3,NA,679,714
2,NA,0,NA,NA,NA
2,NA,0,0,689,698
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,3,1,719,758
1,NA,0,1,NA,NA
1,NA,0,0,668,679
1,1,3,0,NA,NA
1,1,1,NA,NA,NA
2,NA,0,1,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,680,642
1,1,4,1,680,528
1,NA,0,NA,723,763
2,NA,0,0,NA,NA
2,NA,0,1,701,652
2,NA,0,NA,NA,NA
2,NA,0,NA,705,690
1,1,4,0,666,675
1,NA,2,NA,655,680
2,NA,0,NA,690,653
2,NA,1,NA,671,686
1,NA,0,NA,720,706
1,NA,1,NA,667,608
2,NA,0,0,NA,NA
1,NA,0,1,NA,NA
1,3,0,0,NA,NA
2,NA,2,1,713,785
1,NA,0,NA,696,716
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,699,756
2,NA,0,NA,NA,NA
2,NA,1,0,NA,NA
2,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
2,NA,2,NA,NA,NA
2,1,1,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,3,0,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,1,0,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,1,NA,NA
2,1,4,0,NA,NA
2,2,0,1,NA,NA
2,NA,0,NA,NA,NA
1,3,0,1,647,NA
3,NA,0,NA,NA,NA
1,1,4,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,0,689,750
2,2,0,NA,NA,NA
1,NA,0,1,665,688
1,NA,2,1,719,659
1,1,2,NA,NA,NA
1,NA,0,NA,645,666
1,NA,0,0,700,744
1,NA,2,NA,670,732
2,3,0,NA,NA,NA
2,NA,0,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,610,636
1,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,2,2,NA,NA,NA
1,NA,1,NA,525,651
1,2,0,NA,NA,NA
1,1,2,NA,NA,NA
2,NA,2,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,3,0,1,595,653
1,NA,0,NA,691,767
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,1,2,1,NA,NA
1,NA,3,NA,758,778
2,3,0,NA,NA,NA
1,NA,0,1,720,698
2,NA,1,NA,NA,NA
2,NA,3,0,696,707
2,NA,1,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,3,0,658,650
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,0,NA,NA
2,NA,0,1,NA,NA
2,NA,0,NA,NA,NA
2,1,1,1,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,727,675
1,NA,0,NA,NA,NA
2,NA,0,0,NA,NA
1,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,758,657
2,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,659,639
1,NA,0,NA,660,698
2,NA,0,NA,NA,NA
2,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,2,0,NA,618,659
1,NA,0,NA,679,686
1,NA,0,1,588,528
1,1,1,NA,NA,NA
1,1,4,1,678,650
1,NA,0,NA,NA,NA
1,NA,1,0,684,685
1,NA,0,NA,666,639
2,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,0,720,698
1,2,0,1,NA,NA
1,NA,0,0,706,671
2,NA,0,NA,NA,NA
1,1,1,NA,NA,NA
1,NA,1,NA,821,751
2,1,1,NA,NA,NA
2,NA,1,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,NA,NA,NA
2,2,1,1,NA,NA
2,1,3,1,706,684
2,2,0,NA,NA,NA
2,1,2,NA,NA,NA
1,2,0,1,NA,NA
2,1,4,NA,NA,NA
2,1,4,NA,NA,NA
2,NA,0,0,NA,NA
2,NA,0,0,685,701
2,1,2,1,NA,NA
2,3,0,0,NA,NA
2,NA,0,0,NA,NA
2,3,3,1,NA,NA
2,1,2,NA,705,689
2,3,0,NA,NA,NA
2,2,0,0,NA,NA
2,3,0,0,NA,NA
2,3,0,1,NA,NA
2,3,0,1,NA,NA
2,3,0,NA,726,698
2,3,1,NA,NA,NA
2,3,2,NA,725,756
2,1,4,0,680,723
2,3,0,1,NA,NA
2,1,1,1,NA,NA
2,2,0,NA,NA,NA
2,2,0,1,NA,NA
2,1,4,0,NA,NA
2,NA,0,1,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
1,2,0,0,NA,NA
2,1,2,0,NA,NA
2,2,0,1,758,729
2,2,0,NA,NA,NA
2,1,3,1,NA,NA
2,3,0,0,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,NA,NA,NA
2,2,1,NA,NA,NA
2,NA,1,NA,NA,NA
2,1,3,NA,689,768
2,2,0,NA,NA,NA
2,1,4,NA,NA,NA
2,2,1,0,NA,NA
1,NA,0,NA,667,836
2,1,2,1,719,721
2,3,0,1,NA,NA
2,2,0,1,NA,NA
2,3,0,0,NA,NA
2,1,4,NA,NA,NA
2,1,4,NA,694,671
2,3,0,NA,NA,NA
2,2,0,1,NA,NA
2,2,0,NA,NA,NA
2,1,1,0,NA,NA
2,3,1,1,758,782
1,2,0,0,NA,NA
1,2,0,NA,NA,NA
2,NA,1,0,NA,NA
1,3,0,NA,NA,NA
1,NA,1,NA,679,656
2,3,0,NA,NA,NA
2,2,0,1,727,715
1,3,0,NA,NA,NA
2,3,0,0,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,713,690
2,3,0,NA,NA,NA
1,1,2,NA,NA,NA
2,1,1,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,704,700
1,NA,1,0,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,NA,NA
2,NA,0,NA,542,619
2,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,0,619,716
1,1,4,NA,NA,NA
2,1,4,0,NA,NA
1,NA,1,NA,NA,NA
2,2,0,NA,NA,NA
2,1,1,0,NA,NA
2,3,0,NA,NA,NA
2,1,1,NA,NA,NA
2,3,0,1,NA,NA
2,3,0,0,NA,NA
2,2,0,1,NA,NA
2,3,0,NA,NA,NA
2,3,0,NA,NA,NA
1,1,1,1,NA,NA
1,3,0,NA,NA,NA
2,2,0,1,NA,NA
2,NA,0,1,686,707
1,NA,0,1,619,654
2,1,1,NA,NA,NA
1,NA,3,NA,603,690
2,3,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,1,694,709
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,2,0,0,NA,NA
2,1,4,1,NA,NA
2,2,0,NA,NA,NA
2,NA,0,0,NA,NA
1,2,0,NA,NA,NA
1,NA,0,NA,718,720
2,2,2,1,744,724
1,1,1,1,NA,NA
2,1,4,NA,NA,NA
2,1,4,NA,NA,NA
2,1,3,NA,NA,NA
1,2,0,1,676,721
1,NA,0,NA,741,NA
1,2,0,1,NA,NA
2,NA,0,NA,NA,NA
1,NA,0,NA,702,778
1,NA,2,NA,678,724
1,NA,0,NA,NA,NA
1,3,0,NA,NA,NA
2,2,0,NA,NA,NA
2,3,0,NA,NA,NA
2,1,1,1,NA,NA
1,2,2,1,662,528
1,NA,2,NA,652,750
2,3,0,1,NA,NA
2,2,0,1,740,701
2,1,1,1,NA,NA
2,1,4,NA,670,724
1,NA,0,NA,NA,NA
2,NA,0,1,660,703
2,NA,0,1,NA,NA
2,3,0,1,773,738
2,2,0,1,NA,NA
1,NA,0,0,NA,NA
2,NA,0,0,NA,NA
2,2,0,1,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,715,691
1,NA,0,0,740,665
1,NA,0,NA,692,686
2,NA,0,NA,667,645
1,1,4,NA,636,710
1,3,0,1,NA,NA
2,NA,0,1,658,623
2,1,2,NA,NA,NA
1,1,2,NA,NA,NA
1,NA,0,NA,741,685
1,NA,1,0,NA,NA
1,NA,0,0,NA,NA
2,1,1,1,NA,NA
1,1,4,1,653,548
1,NA,0,0,668,528
1,NA,0,NA,NA,NA
1,NA,2,NA,725,697
2,NA,0,0,NA,NA
1,NA,0,NA,700,708
1,NA,0,NA,653,650
1,NA,0,1,689,747
1,NA,0,0,661,595
1,NA,0,1,690,709
1,NA,1,0,636,697
1,NA,0,1,NA,NA
1,1,2,NA,NA,NA
1,NA,0,NA,NA,NA
1,2,0,NA,666,591
1,NA,0,NA,NA,NA
1,2,0,NA,646,695
2,NA,1,NA,628,700
1,NA,0,0,487,631
2,NA,0,NA,663,684
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
1,NA,0,0,645,727
1,NA,1,0,579,754
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,0,NA,693,683
1,3,0,0,NA,NA
1,NA,0,NA,723,708
1,NA,0,0,703,710
1,1,1,NA,NA,NA
1,2,0,NA,712,682
1,NA,0,1,648,728
1,NA,1,1,689,528
1,NA,0,NA,688,698
2,NA,0,0,695,649
2,NA,0,NA,NA,NA
1,2,2,NA,NA,NA
2,NA,0,1,555,614
2,NA,0,NA,693,698
1,NA,0,NA,NA,NA
1,2,0,1,533,650
2,NA,1,1,695,706
2,1,4,1,654,605
2,NA,0,NA,NA,NA
1,1,2,1,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,0,758,778
1,3,0,NA,NA,NA
1,NA,0,1,626,625
1,NA,0,NA,NA,NA
1,NA,0,NA,732,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,1,1,NA,NA,NA
1,NA,2,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
1,NA,3,1,753,707
1,2,0,1,702,741
1,NA,0,NA,683,636
1,NA,0,NA,627,562
1,NA,0,0,693,691
1,NA,0,1,655,656
1,NA,0,1,710,660
1,1,2,NA,NA,NA
1,NA,1,NA,708,736
1,NA,0,1,573,623
1,1,1,NA,NA,NA
1,2,0,NA,NA,NA
1,NA,0,1,648,643
1,NA,0,1,783,718
1,2,0,NA,NA,NA
1,NA,1,1,NA,NA
1,NA,0,1,NA,NA
1,NA,0,1,NA,NA
2,NA,0,1,697,701
2,NA,0,NA,688,666
1,NA,1,1,740,717
1,NA,0,NA,NA,NA
2,2,0,1,713,712
1,NA,0,1,673,680
1,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,NA,0,NA,715,719
1,1,4,1,647,701
1,1,4,1,740,763
1,NA,0,NA,682,684
1,NA,0,0,701,729
2,2,0,NA,NA,NA
1,NA,0,NA,683,700
1,2,0,0,NA,NA
1,3,0,1,705,753
2,NA,0,NA,NA,NA
1,NA,0,NA,653,675
2,NA,0,1,657,687
1,NA,0,1,623,604
1,NA,1,NA,NA,NA
1,2,0,NA,684,664
1,1,2,NA,NA,NA
1,NA,0,0,NA,NA
1,2,0,0,NA,NA
1,NA,0,NA,677,741
1,1,1,1,758,794
1,NA,0,1,622,677
1,NA,0,NA,668,696
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
2,3,0,1,NA,NA
2,NA,0,1,701,730
2,NA,2,1,690,763
1,2,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,1,598,710
1,NA,0,0,712,730
1,NA,0,1,664,705
1,1,4,1,724,713
1,NA,1,0,711,646
1,3,2,NA,686,698
1,NA,0,NA,656,648
1,NA,0,1,NA,NA
1,1,4,1,531,528
1,1,1,NA,NA,NA
1,NA,0,NA,670,NA
1,2,0,1,NA,NA
1,1,4,1,705,726
1,3,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,NA,0,NA,740,784
1,NA,0,1,697,741
1,3,0,1,720,836
2,NA,0,0,665,700
1,NA,0,NA,669,719
1,1,4,NA,NA,NA
2,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,695,836
2,NA,0,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,2,NA,701,704
1,NA,0,0,719,714
1,NA,0,0,579,562
1,NA,0,NA,NA,NA
1,NA,0,1,682,716
2,NA,0,NA,665,727
1,NA,0,1,487,528
1,NA,0,NA,NA,NA
1,1,4,1,643,528
1,NA,0,NA,NA,NA
1,NA,2,1,666,640
2,3,0,NA,NA,NA
1,NA,0,1,688,572
1,3,0,NA,NA,NA
1,1,2,NA,NA,NA
1,2,0,1,NA,NA
1,NA,2,1,673,612
1,2,0,NA,NA,NA
1,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,1,1,NA,NA
1,1,1,NA,NA,NA
2,3,0,NA,NA,NA
1,NA,0,1,709,681
2,NA,1,0,NA,NA
1,NA,0,NA,718,717
1,NA,0,NA,719,644
1,NA,0,NA,NA,NA
1,NA,0,1,NA,NA
2,NA,1,NA,619,568
1,NA,0,NA,NA,NA
1,NA,0,1,682,711
2,3,0,0,NA,NA
2,NA,2,1,693,836
1,NA,0,1,695,669
1,3,0,NA,NA,NA
1,NA,0,NA,733,717
1,NA,0,0,NA,NA
1,NA,0,NA,612,646
1,NA,1,NA,652,645
1,NA,2,1,681,694
2,NA,2,NA,689,684
1,NA,0,1,NA,NA
1,1,4,NA,NA,NA
1,3,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
2,NA,3,NA,719,686
2,2,0,1,NA,NA
1,NA,0,NA,526,717
1,NA,0,NA,683,693
1,2,0,NA,NA,NA
1,NA,0,1,679,710
1,3,1,NA,654,653
1,NA,0,0,617,656
1,NA,0,1,718,685
1,NA,0,0,713,688
2,NA,2,0,NA,NA
1,NA,0,NA,741,714
1,1,2,0,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,0,821,771
1,NA,0,NA,664,528
1,NA,0,NA,NA,NA
1,3,0,1,NA,NA
1,3,0,NA,NA,NA
1,NA,0,NA,821,751
1,NA,1,NA,NA,NA
1,NA,0,NA,661,692
1,NA,0,NA,NA,NA
1,NA,0,0,NA,NA
1,NA,0,0,NA,NA
1,3,0,1,697,698
2,NA,0,1,721,741
2,NA,0,1,683,746
1,NA,1,NA,686,686
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,3,0,NA,641,705
1,NA,2,0,740,715
1,NA,0,1,651,675
1,NA,0,1,738,732
1,NA,0,1,NA,NA
2,NA,0,NA,657,712
2,NA,0,NA,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,NA,NA,NA
1,NA,3,NA,NA,NA
1,NA,0,0,NA,NA
1,NA,0,NA,620,679
1,NA,2,1,NA,NA
1,NA,0,NA,NA,NA
1,2,0,NA,744,679
1,NA,2,0,668,731
1,NA,0,NA,NA,NA
2,2,0,NA,NA,NA
1,NA,0,NA,717,769
1,NA,1,0,NA,NA
1,1,2,NA,NA,NA
1,NA,3,1,724,696
1,NA,3,1,716,697
1,2,0,1,NA,NA
1,NA,0,1,727,728
1,3,0,0,NA,NA
1,NA,0,1,768,794
1,1,1,0,NA,NA
2,1,1,NA,NA,NA
1,NA,1,NA,720,676
1,NA,0,NA,NA,NA
1,NA,0,1,742,708
1,NA,0,NA,NA,NA
NA,NA,0,NA,NA,NA
1,1,3,NA,NA,NA
1,NA,0,NA,636,689
1,NA,0,NA,821,785
2,NA,0,NA,707,603
2,NA,0,1,487,592
2,NA,0,1,693,776
2,NA,0,NA,661,687
1,NA,0,NA,683,689
1,NA,0,NA,691,700
2,NA,1,NA,NA,NA
1,NA,0,1,672,750
1,1,4,1,662,697
1,NA,0,NA,NA,NA
1,3,3,NA,740,685
1,NA,2,NA,NA,NA
1,NA,0,NA,NA,NA
1,1,4,1,686,705
1,NA,0,NA,721,776
1,NA,0,0,608,618
1,NA,0,1,653,695
1,NA,0,NA,711,740
1,NA,0,NA,NA,NA
1,NA,2,NA,NA,NA
1,NA,0,NA,NA,NA
2,2,0,0,NA,NA
1,2,0,1,821,784
1,NA,0,1,NA,NA
1,2,0,1,683,733
1,3,0,NA,702,720
2,2,0,NA,NA,NA
1,NA,0,0,NA,NA
1,NA,1,NA,NA,NA
1,NA,0,NA,645,659
1,NA,2,1,695,716
1,2,0,1,NA,NA
1,NA,3,1,711,678
2,1,1,NA,NA,NA
1,NA,3,0,NA,NA
1,NA,0,NA,NA,NA
1,1,4,NA,NA,NA
1,NA,0,1,694,730
1,NA,0,NA,740,728
2,NA,0,NA,663,708
1,NA,0,NA,NA,NA
1,3,3,1,NA,NA
1,NA,0,NA,NA,NA
1,NA,0,0,715,695
1,NA,0,0,NA,NA
1,NA,1,1,709,690
2,NA,1,1,711,629
1,NA,0,NA,NA,NA
1,NA,0,0,NA,NA
1,2,0,1,821,767
1,NA,0,1,NA,NA
1,NA,0,1,696,712
1,NA,1,1,672,698
1,NA,1,1,580,690
2,NA,0,NA,661,528
1,2,0,NA,NA,NA
2,NA,0,NA,NA,NA
1,2,0,NA,NA,NA
1,1,4,1,729,763
1,NA,0,1,658,694
1,NA,0,NA,NA,NA
2,NA,0,NA,NA,NA
2,1,2,NA,NA,NA
1,1,4,1,741,740
1,2,0,0,NA,NA
1,NA,0,NA,NA,NA
1,NA,3,0,NA,NA
1,NA,0,0,740,742
1,2,0,1,758,726
1,1,4,0,640,620
1,NA,0,NA,652,644
1,NA,0,NA,677,755
1,NA,0,NA,659,736
1,NA,0,1,708,725
1,1,1,NA,NA,NA
1,1,1,NA,NA,NA
2,3,1,NA,NA,NA
2,NA,1,1,NA,NA
2,NA,0,NA,NA,NA
2,1,4,NA,678,528
1,NA,0,1,682,698
1,NA,0,1,709,687
1,NA,0,NA,NA,NA
1,NA,0,1,678,731
1,2,0,NA,689,648
1,1,3,NA,NA,NA
1,NA,1,NA,614,579
1,2,0,NA,NA,NA
