"year","state","county","rep","dem","other"
1960,"indiana","ohio",1314,1015,7
1960,"indiana","orange",5589,3818,35
1960,"indiana","owen",3700,2379,49
1960,"indiana","parke",4662,3361,23
1960,"indiana","perry",4372,4920,16
1960,"indiana","pike",4606,3046,64
1960,"indiana","porter",15666,10733,75
1960,"indiana","posey",5369,4457,31
1960,"indiana","pulaski",3905,2746,120
1960,"indiana","putnam",6583,4798,42
1960,"indiana","randolph",9528,5035,114
1960,"indiana","ripley",6053,4730,35
1960,"indiana","rush",6215,3516,51
1960,"indiana","st joseph",53621,63553,325
1960,"indiana","scott",3213,3064,24
1960,"indiana","shelby",9421,7111,70
1960,"indiana","spencer",5050,4303,20
1960,"indiana","starke",4592,3995,32
1960,"indiana","steuben",5464,2588,27
1960,"indiana","sullivan",6012,5975,73
1960,"indiana","switzerland",1929,1955,21
1960,"indiana","tippecanoe",24572,14041,55
1960,"indiana","tipton",4924,3299,0
1960,"indiana","union",2087,1180,8
1960,"indiana","vanderburgh",41068,36330,237
1960,"indiana","vermillion",4798,5391,38
1960,"indiana","vigo",24940,25105,133
1960,"indiana","wabash",10420,4788,89
1960,"indiana","warren",2870,1574,20
1960,"indiana","warrick",6482,5042,30
1960,"indiana","washington",5057,3821,35
1960,"indiana","wayne",19764,12721,95
1960,"indiana","wells",6034,4128,80
1960,"indiana","white",6678,3914,20
1960,"indiana","whitley",6621,4266,56
1960,"iowa","adair",3383,2245,2
1960,"iowa","adams",2185,1643,0
1960,"iowa","allamakee",4970,2933,13
1960,"iowa","appanoose",5040,3422,18
1960,"iowa","audubon",2935,2595,2
1960,"iowa","benton",5972,4620,9
1960,"iowa","black hawk",28435,24078,38
1960,"iowa","boone",6761,5759,7
1960,"iowa","bremer",6504,3234,4
1960,"iowa","buchanan",5179,4251,3
1960,"iowa","buena vista",6351,3637,8
1960,"iowa","butler",5345,2268,3
1960,"iowa","calhoun",4485,3123,7
1960,"iowa","carroll",4648,7064,9
1960,"iowa","cass",6290,3059,5
1960,"iowa","cedar",5217,3203,5
1960,"iowa","cerro gordo",12830,10044,15
1960,"iowa","cherokee",4791,3309,6
1960,"iowa","chickasaw",3822,4063,4
1960,"iowa","clarke",2631,1906,13
1960,"iowa","clay",5165,3437,2
1960,"iowa","clayton",6441,4612,4
1960,"iowa","clinton",13797,10508,25
1960,"iowa","crawford",4791,3720,7
1960,"iowa","dallas",6566,5597,13
1960,"iowa","davis",2641,2303,5
1960,"iowa","decatur",3039,2411,7
1960,"iowa","delaware",5015,3688,0
1960,"iowa","des moines",10678,9872,41
1960,"iowa","dickinson",3575,2696,2
1960,"iowa","dubuque",12740,22007,19
1960,"iowa","emmet",4284,2563,6
1960,"iowa","fayette",8330,5256,25
1960,"iowa","floyd",5774,3970,2
1960,"iowa","franklin",4514,2476,6
1960,"iowa","fremont",3027,2307,2
1960,"iowa","greene",4063,2879,12
1960,"iowa","grundy",4989,2174,3
1960,"iowa","guthrie",4046,2896,7
1960,"iowa","hamilton",5265,3905,4
1960,"iowa","hancock",4179,2757,1
1960,"iowa","hardin",6438,3888,4
1960,"iowa","harrison",4940,3613,9
1960,"iowa","henry",5531,2839,7
1960,"iowa","howard",3378,3406,0
1960,"iowa","humboldt",3537,2706,0
1960,"iowa","ida",3290,1949,2
1960,"iowa","iowa",4944,2828,18
1960,"iowa","jackson",5084,4345,5
1960,"iowa","jasper",9332,7242,11
1960,"iowa","jefferson",4942,2780,0
1960,"iowa","johnson",10927,10563,18
1960,"iowa","jones",5541,3924,4
1960,"iowa","keokuk",4697,3408,10
1960,"iowa","kossuth",6278,5806,0
1960,"iowa","lee",10765,9936,0
1960,"iowa","linn",34200,27614,25
1960,"iowa","louisa",3036,1966,2
1960,"iowa","lucas",3512,2344,9
1960,"iowa","lyon",4917,1752,7
1960,"iowa","madison",3804,2722,3
1960,"iowa","mahaska",7129,3746,26
1960,"iowa","marion",7444,4547,17
1960,"iowa","marshall",10265,6761,16
1960,"iowa","mills",3436,1820,0
1960,"iowa","mitchell",3915,2873,10
1960,"iowa","monona",3863,3207,0
1960,"iowa","monroe",2922,2459,10
1960,"iowa","montgomery",4974,2655,1
1960,"iowa","muscatine",8555,6135,8
1960,"iowa","obrien",6509,2967,4
1960,"iowa","osceola",2965,1814,3
1960,"iowa","page",7089,3075,8
1960,"iowa","palo alto",3551,3695,3
1960,"iowa","plymouth",6432,4671,0
1960,"iowa","pocahontas",3445,3408,6
1960,"iowa","polk",64077,55091,66
1960,"iowa","pottawattamie",19223,14025,13
1960,"iowa","poweshiek",5232,3671,1
1960,"iowa","ringgold",2538,1781,2
1960,"iowa","sac",4850,3054,0
1960,"iowa","scott",27617,23004,50
1960,"iowa","shelby",4210,3427,7
1960,"iowa","sioux",10284,2643,7
1960,"iowa","story",13708,7281,15
1960,"iowa","tama",5535,4950,1
1960,"iowa","taylor",3452,2126,3
1960,"iowa","union",4417,2720,5
1960,"iowa","van buren",3129,1760,5
1960,"iowa","wapello",11036,11116,15
1960,"iowa","warren",6013,4136,0
1960,"iowa","washington",5861,3222,6
1960,"iowa","wayne",3401,2307,7
1960,"iowa","webster",10741,10680,14
1960,"iowa","winnebago",4082,2463,4
1960,"iowa","winneshiek",5737,4786,7
1960,"iowa","woodbury",26832,21906,6
1960,"iowa","worth",2740,2303,5
1960,"iowa","wright",5386,4159,15
1960,"kansas","allen",4947,2540,21
1960,"kansas","anderson",2665,1589,20
1960,"kansas","atchison",4793,4336,31
1960,"kansas","barber",2703,1347,16
1960,"kansas","barton",7599,6036,30
1960,"kansas","bourbon",5062,2928,41
1960,"kansas","brown",4707,1773,35
1960,"kansas","butler",10059,7112,61
1960,"kansas","chase",1276,708,8
1960,"kansas","chautauqua",2160,885,17
1960,"kansas","cherokee",5753,4366,73
1960,"kansas","cheyenne",1622,636,13
1960,"kansas","clark",1286,538,6
1960,"kansas","clay",3937,1246,43
1960,"kansas","cloud",4045,2607,25
1960,"kansas","coffey",2925,1263,9
1960,"kansas","comanche",1187,460,5
1960,"kansas","cowley",10276,6205,99
1960,"kansas","crawford",9383,8325,69
1960,"kansas","decatur",1846,1038,8
1960,"kansas","dickinson",6956,3054,45
1960,"kansas","doniphan",2882,1383,12
1960,"kansas","douglas",11337,5690,38
1960,"kansas","edwards",1588,986,10
1960,"kansas","elk",1830,823,20
1960,"kansas","ellis",3156,5815,6
1960,"kansas","ellsworth",2189,1488,10
1960,"kansas","finney",3720,2490,30
1960,"kansas","ford",5200,3792,25
1960,"kansas","franklin",6158,2824,47
1960,"kansas","geary",3789,2365,29
1960,"kansas","gove",1065,828,14
1960,"kansas","graham",1572,918,7
1960,"kansas","grant",1235,702,5
1960,"kansas","gray",1150,744,5
1960,"kansas","greeley",645,262,7
1960,"kansas","greenwood",3758,1804,9
1960,"kansas","hamilton",885,591,5
1960,"kansas","harper",3158,1439,25
1960,"kansas","harvey",7798,3537,69
1960,"kansas","haskell",853,471,4
1960,"kansas","hodgeman",926,570,11
1960,"kansas","jackson",3279,1567,15
1960,"kansas","jefferson",3353,1739,9
1960,"kansas","jewell",2914,1095,24
1960,"kansas","johnson",43026,21914,93
1960,"kansas","kearny",846,513,3
1960,"kansas","kingman",2904,1735,23
1960,"kansas","kiowa",1662,555,12
1960,"kansas","labette",7491,5248,68
1960,"kansas","lane",902,462,15
1960,"kansas","leavenworth",7870,6926,36
1960,"kansas","lincoln",2052,822,10
1960,"kansas","linn",2824,1176,24
1960,"kansas","logan",1243,651,12
1960,"kansas","lyon",7470,4755,41
1960,"kansas","mcpherson",7920,2774,65
1960,"kansas","marion",5250,1904,18
1960,"kansas","marshall",4932,2931,28
1960,"kansas","meade",1826,754,11
1960,"kansas","miami",4857,3505,34
1960,"kansas","mitchell",2779,1692,26
1960,"kansas","montgomery",12536,7938,164
1960,"kansas","morris",2413,1148,19
1960,"kansas","morton",918,586,9
1960,"kansas","nemaha",3360,2884,23
1960,"kansas","neosho",5877,3451,43
1960,"kansas","ness",1683,960,12
1960,"kansas","norton",2781,1300,8
1960,"kansas","osage",3880,2150,31
1960,"kansas","osborne",2731,1152,20
1960,"kansas","ottawa",2190,1072,16
1960,"kansas","pawnee",2618,1853,18
1960,"kansas","phillips",3123,1004,18
1960,"kansas","pottawatomie",3666,2125,13
1960,"kansas","pratt",3501,1968,37
1960,"kansas","rawlins",1560,951,16
1960,"kansas","reno",14655,9557,127
1960,"kansas","republic",3358,1724,35
1960,"kansas","rice",4329,2328,23
1960,"kansas","riley",9068,3482,50
1960,"kansas","rooks",2840,1639,11
1960,"kansas","rush",1668,1418,11
1960,"kansas","russell",3607,1870,24
1960,"kansas","saline",11023,6495,50
1960,"kansas","scott",1514,598,12
1960,"kansas","sedgwick",73501,58887,696
1960,"kansas","seward",3974,1654,14
1960,"kansas","shawnee",33803,21799,147
1960,"kansas","sheridan",1047,954,15
1960,"kansas","sherman",2030,1074,15
1960,"kansas","smith",3013,1157,22
1960,"kansas","stafford",2531,1305,26
1960,"kansas","stanton",627,323,4
1960,"kansas","stevens",1405,630,9
1960,"kansas","sumner",7219,4462,55
1960,"kansas","thomas",2081,1285,18
1960,"kansas","trego",1426,875,8
1960,"kansas","wabaunsee",2351,969,11
1960,"kansas","wallace",727,339,0
1960,"kansas","washington",3707,1706,31
1960,"kansas","wichita",702,554,6
1960,"kansas","wilson",4333,2034,27
1960,"kansas","woodson",1853,888,10
1960,"kansas","wyandotte",34764,41433,604
1960,"kentucky","adair",4621,2269,0
1960,"kentucky","allen",3410,1663,0
1960,"kentucky","anderson",2033,2038,0
1960,"kentucky","ballard",1121,2746,0
1960,"kentucky","barren",5187,4946,0
1960,"kentucky","bath",1888,2066,0
1960,"kentucky","bell",6805,5181,0
1960,"kentucky","boone",4835,2965,0
1960,"kentucky","bourbon",2379,3156,0
1960,"kentucky","boyd",11305,9094,0
1960,"kentucky","boyle",3624,3308,0
1960,"kentucky","bracken",2002,1326,0
1960,"kentucky","breathitt",1996,3307,0
1960,"kentucky","breckinridge",3979,3136,0
1960,"kentucky","bullitt",2683,2437,0
1960,"kentucky","butler",3656,992,0
1960,"kentucky","caldwell",3442,2137,0
1960,"kentucky","calloway",3356,4693,0
1960,"kentucky","campbell",17388,14690,0
1960,"kentucky","carlisle",978,1770,0
1960,"kentucky","carroll",1135,2225,0
1960,"kentucky","carter",4956,3479,0
1960,"kentucky","casey",4811,1413,0
1960,"kentucky","christian",5251,6874,0
1960,"kentucky","clark",3317,3024,0
1960,"kentucky","clay",4922,1381,0
1960,"kentucky","clinton",3524,666,0
1960,"kentucky","crittenden",2770,1319,0
1960,"kentucky","cumberland",2697,840,0
1960,"kentucky","daviess",13385,9846,0
1960,"kentucky","edmonson",2884,1076,0
1960,"kentucky","elliott",789,1734,0
1960,"kentucky","estill",3238,1755,0
1960,"kentucky","fayette",25169,16478,0
1960,"kentucky","fleming",2777,2216,0
1960,"kentucky","floyd",5010,9876,0
1960,"kentucky","franklin",4742,7052,0
1960,"kentucky","fulton",1567,2708,0
1960,"kentucky","gallatin",756,1028,0
1960,"kentucky","garrard",2759,1780,0
1960,"kentucky","grant",2163,1899,0
1960,"kentucky","graves",4854,7689,0
1960,"kentucky","grayson",4807,2355,0
1960,"kentucky","green",3606,1580,0
1960,"kentucky","greenup",6101,5245,0
1960,"kentucky","hancock",1488,1018,0
1960,"kentucky","hardin",6191,5141,0
1960,"kentucky","harlan",7485,9211,0
1960,"kentucky","harrison",2306,3481,0
1960,"kentucky","hart",3610,3129,0
1960,"kentucky","henderson",5302,5565,0
1960,"kentucky","henry",1714,2969,0
1960,"kentucky","hickman",968,2176,0
1960,"kentucky","hopkins",5574,6436,0
1960,"kentucky","jackson",3923,419,0
1960,"kentucky","jefferson",118575,117180,0
1960,"kentucky","jessamine",2787,2022,0
1960,"kentucky","johnson",5317,2622,0
1960,"kentucky","kenton",21857,19466,0
1960,"kentucky","knott",1412,3957,0
1960,"kentucky","knox",5814,2956,0
1960,"kentucky","larue",2668,1713,0
1960,"kentucky","laurel",7485,2309,0
1960,"kentucky","lawrence",3030,2510,0
1960,"kentucky","lee",2012,958,0
1960,"kentucky","leslie",3894,795,0
1960,"kentucky","letcher",4408,4258,0
1960,"kentucky","lewis",3816,1682,0
1960,"kentucky","lincoln",3747,2381,0
1960,"kentucky","livingston",1639,1518,0
1960,"kentucky","logan",4117,4719,0
1960,"kentucky","lyon",1024,1379,0
1960,"kentucky","mccracken",9689,12539,0
1960,"kentucky","mccreary",3671,924,0
1960,"kentucky","mclean",2269,1716,0
1960,"kentucky","madison",6692,5621,0
1960,"kentucky","magoffin",2736,2471,0
1960,"kentucky","marion",2203,4292,0
1960,"kentucky","marshall",3388,3484,0
1960,"kentucky","martin",2809,1116,0
1960,"kentucky","mason",4334,3153,0
1960,"kentucky","meade",1826,2385,0
1960,"kentucky","menifee",817,989,0
1960,"kentucky","mercer",3569,2713,0
1960,"kentucky","metcalfe",2146,1553,0
1960,"kentucky","monroe",4337,970,0
1960,"kentucky","montgomery",2451,2629,0
1960,"kentucky","morgan",1718,2910,0
1960,"kentucky","muhlenberg",5968,4427,0
1960,"kentucky","nelson",3021,4713,0
1960,"kentucky","nicholas",1058,1455,0
1960,"kentucky","ohio",5230,2420,0
1960,"kentucky","oldham",2221,1960,0
1960,"kentucky","owen",1212,2446,0
1960,"kentucky","owsley",2169,346,0
1960,"kentucky","pendleton",2387,1497,0
1960,"kentucky","perry",5754,4971,0
1960,"kentucky","pike",9956,13039,0
1960,"kentucky","powell",1508,1122,0
1960,"kentucky","pulaski",11899,3097,0
1960,"kentucky","robertson",594,652,0
1960,"kentucky","rockcastle",3982,1141,0
1960,"kentucky","rowan",2558,2412,0
1960,"kentucky","russell",3636,1230,0
1960,"kentucky","scott",2200,2598,0
1960,"kentucky","shelby",2934,3822,0
1960,"kentucky","simpson",1927,2642,0
1960,"kentucky","spencer",1134,1048,0
1960,"kentucky","taylor",4669,2186,0
1960,"kentucky","todd",1846,2827,0
1960,"kentucky","trigg",1500,2411,0
1960,"kentucky","trimble",743,1587,0
1960,"kentucky","union",1789,3457,0
1960,"kentucky","warren",9074,7457,0
1960,"kentucky","washington",2632,2391,0
1960,"kentucky","wayne",3973,1964,0
1960,"kentucky","webster",2498,3179,0
1960,"kentucky","whitley",7553,2961,0
1960,"kentucky","wolfe",1259,1554,0
1960,"kentucky","woodford",2227,1950,0
1960,"louisiana","acadia",2616,11440,1028
1960,"louisiana","allen",1676,3719,820
1960,"louisiana","ascension",1012,5689,909
1960,"louisiana","assumption",766,3019,426
1960,"louisiana","avoyelles",1270,7625,1140
1960,"louisiana","beauregard",2432,2903,630
1960,"louisiana","bienville",1230,625,1693
1960,"louisiana","bossier",3429,2198,3093
1960,"louisiana","caddo",25139,11481,9681
1960,"louisiana","calcasieu",10243,24233,3151
1960,"louisiana","caldwell",716,694,631
1960,"louisiana","cameron",322,1944,74
1960,"louisiana","catahoula",971,558,603
1960,"louisiana","claiborne",1336,489,2029
1960,"louisiana","concordia",1009,768,1554
1960,"louisiana","de soto",1603,1183,1653
1960,"louisiana","east baton rouge",17749,26326,12360
1960,"louisiana","east carroll",448,364,712
1960,"louisiana","east feliciana",313,475,1139
1960,"louisiana","evangeline",1105,7865,794
1960,"louisiana","franklin",1336,1213,1490
1960,"louisiana","grant",1254,1219,1409
1960,"louisiana","iberia",3551,9235,2684
1960,"louisiana","iberville",1000,4558,751
1960,"louisiana","jackson",1799,1398,903
1960,"louisiana","jefferson",17215,32119,13304
1960,"louisiana","jefferson davis",2251,5904,557
1960,"louisiana","lafayette",6047,14132,2505
1960,"louisiana","lafourche",2930,12244,881
1960,"louisiana","la salle",2123,843,876
1960,"louisiana","lincoln",2766,1051,1292
1960,"louisiana","livingston",954,2881,2793
1960,"louisiana","madison",629,235,1024
1960,"louisiana","morehouse",2551,1085,1144
1960,"louisiana","natchitoches",2562,2781,1717
1960,"louisiana","orleans",47111,87242,41414
1960,"louisiana","ouachita",10525,5202,3564
1960,"louisiana","plaquemines",712,1087,3347
1960,"louisiana","pointe coupee",674,2953,485
1960,"louisiana","rapides",8155,9651,5976
1960,"louisiana","red river",406,377,1134
1960,"louisiana","richland",1378,996,1495
1960,"louisiana","sabine",2419,2412,1058
1960,"louisiana","st bernard",1431,4660,4858
1960,"louisiana","st charles",1377,4708,517
1960,"louisiana","st helena",296,678,835
1960,"louisiana","st james",620,4362,332
1960,"louisiana","st john the baptist",488,3782,450
1960,"louisiana","st landry",3083,14625,2554
1960,"louisiana","st martin",858,5506,699
1960,"louisiana","st mary",2992,6671,1169
1960,"louisiana","st tammany",2850,5179,3034
1960,"louisiana","tangipahoa",3285,6648,4418
1960,"louisiana","tensas",510,247,451
1960,"louisiana","terrebonne",3126,8992,1092
1960,"louisiana","union",2017,1034,1012
1960,"louisiana","vermilion",2170,11257,1168
1960,"louisiana","vernon",1991,3145,1024
1960,"louisiana","washington",1847,5678,3875
1960,"louisiana","webster",3139,1273,3255
1960,"louisiana","west baton rouge",390,2315,436
1960,"louisiana","west carroll",742,784,897
1960,"louisiana","west feliciana",196,271,424
1960,"louisiana","winn",1839,1108,1149
1960,"maine","androscoggin",14654,26097,0
1960,"maine","aroostook",18698,14799,0
1960,"maine","cumberland",47271,33553,0
1960,"maine","franklin",6136,3304,0
1960,"maine","hancock",12119,3363,0
1960,"maine","kennebec",21699,18252,0
1960,"maine","knox",9083,3816,0
1960,"maine","lincoln",7562,2337,0
1960,"maine","oxford",11715,8951,0
1960,"maine","penobscot",28459,19175,0
1960,"maine","piscataquis",4959,2859,0
1960,"maine","sagadahoc",6386,3965,0
1960,"maine","somerset",10142,6956,0
1960,"maine","waldo",6844,2845,0
1960,"maine","washington",9118,4716,0
1960,"maine","york",25763,26171,0
1960,"maryland","allegany",20489,13701,0
1960,"maryland","anne arundel",30595,26063,0
1960,"maryland","baltimore",96027,94396,0
1960,"maryland","calvert",2173,2535,0
1960,"maryland","caroline",3698,3381,0
