Year,CountryAbb,CountryName,idealpoint,PctAgreeUS,PctAgreeRUSSIA
2012,TRI,Trinidad and Tobago,-0.638313,0.1911765,0.6911765
1966,BAR,Barbados,0.906725,0,0
1967,BAR,Barbados,0.9191466,0.5869565,0.326087
1968,BAR,Barbados,0.8018314,0.3829787,0.3191489
1969,BAR,Barbados,0.5066,0.3333333,0.4411765
1970,BAR,Barbados,0.6302927,0.4285714,0.375
1971,BAR,Barbados,0.8086849,0.4691358,0.4756098
1972,BAR,Barbados,0.6760529,0.4888889,0.4835165
1973,BAR,Barbados,0.8076891,0.402439,0.5365854
1974,BAR,Barbados,0.8699951,0.4242424,0.4393939
1975,BAR,Barbados,0.9743017,0.3188406,0.4637681
1976,BAR,Barbados,0.4052832,0.2235294,0.6666667
1977,BAR,Barbados,0.1380068,0.3414634,0.626506
1978,BAR,Barbados,-0.1182127,0.338843,0.6260163
1979,BAR,Barbados,-0.04878938,0.2931034,0.6153846
1980,BAR,Barbados,-0.09465057,0.26,0.67
1981,BAR,Barbados,-0.06169625,0.1742424,0.7368421
1982,BAR,Barbados,0.02820205,0.1401274,0.7070064
1983,BAR,Barbados,0.03646721,0.1481481,0.6666667
1984,BAR,Barbados,-0.02414699,0.09459459,0.777027
1985,BAR,Barbados,0.00723114,0.1605839,0.7426471
1986,BAR,Barbados,0.1009134,0.1575342,0.7793103
1987,BAR,Barbados,0.004348378,0.1304348,0.9136691
1988,BAR,Barbados,-0.1234537,0.09160305,0.9384615
1989,BAR,Barbados,-0.2225219,0.0877193,0.9473684
1990,BAR,Barbados,-0.2603544,0.1547619,0.9166667
1991,BAR,Barbados,-0.3232968,0.1666667,0.6056338
1992,BAR,Barbados,-0.403684,0.1643836,0.5068493
1993,BAR,Barbados,-0.2983248,0.1935484,0.5
1994,BAR,Barbados,-0.3036274,0,0
1995,BAR,Barbados,0.000514046,0.3066667,0.64
1996,BAR,Barbados,-0.02708405,0.3442623,0.5833333
1997,BAR,Barbados,-0.1968594,0.2539683,0.6507937
1998,BAR,Barbados,-0.1837082,0.2333333,0.6833333
1999,BAR,Barbados,-0.2514612,0.25,0.6833333
2000,BAR,Barbados,-0.3510101,0.2424242,0.7230769
2001,BAR,Barbados,-0.3765804,0.147541,0.7213115
2002,BAR,Barbados,-0.3363183,0.1641791,0.7384615
2003,BAR,Barbados,-0.4506463,0.1029412,0.75
2004,BAR,Barbados,-0.5526579,0.07352941,0.7910448
2005,BAR,Barbados,-0.6405237,0.08219178,0.739726
2006,BAR,Barbados,-0.6042074,0.04819277,0.746988
2007,BAR,Barbados,-0.6653604,0.06578947,0.7066667
2008,BAR,Barbados,-0.6653412,0.08450704,0.6760563
2009,BAR,Barbados,-0.673069,0.0952381,0.6984127
2010,BAR,Barbados,-0.6069829,0.1384615,0.6923077
2011,BAR,Barbados,-0.4947626,0.234375,0.6875
2012,BAR,Barbados,-0.479043,0.1940299,0.6716418
1982,DMA,Dominica,0.2728336,0.1666667,0.4666667
1983,DMA,Dominica,0.3764998,0.2075472,0.5849057
1984,DMA,Dominica,0.3520719,0.1315789,0.6578947
1985,DMA,Dominica,0.3820455,0.1538462,0.7179487
1986,DMA,Dominica,0.258994,0.1363636,0.6363636
1987,DMA,Dominica,0.2598368,0.6666667,0.3333333
1988,DMA,Dominica,0.4603431,0.1842105,0.6315789
1989,DMA,Dominica,0.5800847,0.2264151,0.7075472
1990,DMA,Dominica,0.2555335,0.2,0.75
1991,DMA,Dominica,0.1573778,0.2631579,0.7894737
1992,DMA,Dominica,0.07966535,0.1833333,0.5666667
1993,DMA,Dominica,0.04535787,0.25,0.6346154
1994,DMA,Dominica,-0.0702279,0.4,0.6666667
1995,DMA,Dominica,0.1933804,0.26,0.7
1996,DMA,Dominica,-0.1268848,0.3653846,0.5294118
1997,DMA,Dominica,-0.2949621,0.2790698,0.6511628
1998,DMA,Dominica,-0.2946732,0,1
1999,DMA,Dominica,-0.4218324,0.1864407,0.6610169
2000,DMA,Dominica,-0.3460892,0.4117647,0.7647059
2001,DMA,Dominica,-0.3866734,0.2631579,0.8947368
2002,DMA,Dominica,-0.5590437,0.2,0.7352941
2003,DMA,Dominica,-0.6025126,0.1935484,0.8709677
2004,DMA,Dominica,-0.6308938,0.0625,0.796875
2005,DMA,Dominica,-0.6147031,0.109375,0.71875
2006,DMA,Dominica,-0.6231106,0.06493506,0.8051948
2007,DMA,Dominica,-0.648604,0.09302326,0.6744186
2008,DMA,Dominica,-0.6973627,0.09230769,0.6923077
2009,DMA,Dominica,-0.6867433,0.0952381,0.6984127
2010,DMA,Dominica,-0.647721,0.0625,0.6875
2011,DMA,Dominica,-0.6987835,0.08,0.84
2012,DMA,Dominica,-0.749578,0.140625,0.671875
1974,GRN,Grenada,0.5039622,0.3538462,0.5692308
1975,GRN,Grenada,0.3856135,0.2539683,0.6190476
1976,GRN,Grenada,0.5472025,0.2741935,0.578125
1977,GRN,Grenada,0.3823659,0.1176471,1
1978,GRN,Grenada,0.2873682,0.2631579,0.5263158
1979,GRN,Grenada,-0.2006875,0.2735849,0.6728972
1980,GRN,Grenada,-0.928826,0.1477273,0.75
1981,GRN,Grenada,-0.9700003,0.1186441,0.8067227
1982,GRN,Grenada,-1.293515,0.1007194,0.8273381
1983,GRN,Grenada,-1.219599,0.125,0.9375
1984,GRN,Grenada,-0.3566966,0.3333333,0.5714286
1985,GRN,Grenada,1.039009,0.3178295,0.296875
1986,GRN,Grenada,0.3517545,0.1849315,0.7172414
1987,GRN,Grenada,0.2446898,0.1268657,0.7954545
1988,GRN,Grenada,0.08130684,0.1084337,0.8658537
1989,GRN,Grenada,0.08480496,0.11,0.86
1990,GRN,Grenada,-0.0672213,0.195122,0.8780488
1991,GRN,Grenada,-0.2715373,0.1463415,0.575
1992,GRN,Grenada,-0.4318465,0.2173913,0.5869565
1993,GRN,Grenada,-0.374936,0.2,0.5
1994,GRN,Grenada,-0.327917,0.2903226,0.5322581
1995,GRN,Grenada,-0.01376094,0.2708333,0.7083333
1996,GRN,Grenada,-0.04793344,0.3134328,0.6515152
1997,GRN,Grenada,-0.3006638,0.1904762,0.6190476
1998,GRN,Grenada,-0.2539967,0.1428571,0.6326531
1999,GRN,Grenada,-0.3304414,0.2,0.7076923
2000,GRN,Grenada,-0.3717562,0.2461538,0.71875
2001,GRN,Grenada,-0.3075253,0.1803279,0.7333333
2002,GRN,Grenada,-0.4199621,0.1594203,0.7313433
2003,GRN,Grenada,-0.555929,0.1351351,0.7432432
2004,GRN,Grenada,0.07778379,0.2878788,0.6
2005,GRN,Grenada,0.008062146,0.2631579,0.6140351
2006,GRN,Grenada,-0.4545821,0.06410256,0.8076923
2007,GRN,Grenada,-0.4120709,0.1372549,0.66
2008,GRN,Grenada,-0.5121301,0.07142857,0.6571429
2009,GRN,Grenada,-0.5251184,0.1052632,0.6842105
2010,GRN,Grenada,0.5560173,0.3538462,0.6153846
2011,GRN,Grenada,-0.2373871,0.1929825,0.7192982
2012,GRN,Grenada,-0.4782983,0.1940299,0.6865672
1979,SLU,St. Lucia,-0.01614464,0.1,0.9
1980,SLU,St. Lucia,-0.006243519,0.2142857,0.6428571
1981,SLU,St. Lucia,-0.1098999,0.1801802,0.7321429
1982,SLU,St. Lucia,-0.04054809,0.1807229,0.6385542
1983,SLU,St. Lucia,0.3669386,0.21875,0.5625
1984,SLU,St. Lucia,0.3417733,0.1170213,0.5851064
1985,SLU,St. Lucia,0.3140601,0.2,0.6976744
1986,SLU,St. Lucia,0.3500654,0.2101449,0.7372263
1987,SLU,St. Lucia,0.079284,0.1212121,0.8636364
1988,SLU,St. Lucia,-0.0938251,0.107438,0.9333333
1989,SLU,St. Lucia,0.05289205,0.09090909,0.8909091
1990,SLU,St. Lucia,-0.1712998,0.164557,0.9113924
1991,SLU,St. Lucia,-0.2230376,0.1408451,0.6478873
1992,SLU,St. Lucia,-0.06707294,0.1764706,0.5588235
1993,SLU,St. Lucia,-0.2843236,0.1833333,0.4666667
1994,SLU,St. Lucia,-0.3490196,0.3275862,0.6034483
1995,SLU,St. Lucia,-0.3164042,0.2272727,0.5909091
1996,SLU,St. Lucia,-0.3164137,0.3142857,0.6376812
1997,SLU,St. Lucia,-0.5829811,0.1846154,0.6307692
1998,SLU,St. Lucia,-0.5910897,0.1754386,0.5964912
1999,SLU,St. Lucia,-0.7515919,0.15625,0.65625
2000,SLU,St. Lucia,-0.7497786,0.21875,0.734375
2001,SLU,St. Lucia,-0.7523484,0.137931,0.7413793
2002,SLU,St. Lucia,-0.8385758,0.1014493,0.761194
2003,SLU,St. Lucia,-0.81679,0.1081081,0.7297297
2004,SLU,St. Lucia,-0.7333861,0.07462687,0.7727273
2005,SLU,St. Lucia,-0.7577771,0.08695652,0.7391304
2006,SLU,St. Lucia,-0.7884041,0.07042254,0.8028169
2007,SLU,St. Lucia,-0.7305084,0.06666667,0.7162162
2008,SLU,St. Lucia,-0.5271029,0.1343284,0.6865672
2009,SLU,St. Lucia,-0.383777,0.15625,0.671875
2010,SLU,St. Lucia,-0.3827622,0.203125,0.703125
2011,SLU,St. Lucia,-0.3472648,0.2419355,0.6935484
2012,SLU,St. Lucia,-0.5812966,0.1940299,0.7014925
1981,SVG,St. Vincent and the Grenadines,0.07513327,0.1,0.8333333
1982,SVG,St. Vincent and the Grenadines,0.06741425,0.1578947,0.5789474
1983,SVG,St. Vincent and the Grenadines,0.2330442,0.1625,0.5625
1984,SVG,St. Vincent and the Grenadines,0.107263,0.1126761,0.7042254
1985,SVG,St. Vincent and the Grenadines,0.2828694,0.1732283,0.6428571
1986,SVG,St. Vincent and the Grenadines,0.2804541,0.2074074,0.7164179
1987,SVG,St. Vincent and the Grenadines,0.09802673,0.1162791,0.8527132
1988,SVG,St. Vincent and the Grenadines,0.09182492,0.1171875,0.8897638
1989,SVG,St. Vincent and the Grenadines,0.04461793,0.09009009,0.8828829
1990,SVG,St. Vincent and the Grenadines,-0.01481955,0.1375,0.8875
1991,SVG,St. Vincent and the Grenadines,-0.1035155,0.1764706,0.6515152
1992,SVG,St. Vincent and the Grenadines,-0.01087008,0.1571429,0.5285714
1993,SVG,St. Vincent and the Grenadines,-0.1883728,0.1967213,0.5081967
1994,SVG,St. Vincent and the Grenadines,-0.1307577,0.3559322,0.6779661
1995,SVG,St. Vincent and the Grenadines,-0.0877054,0.6923077,0.6153846
1996,SVG,St. Vincent and the Grenadines,-0.08215949,0.4375,0.625
1997,SVG,St. Vincent and the Grenadines,-0.1970763,0.3333333,0.6
1998,SVG,St. Vincent and the Grenadines,-0.3176341,0.2608696,0.4782609
1999,SVG,St. Vincent and the Grenadines,-0.1010009,0.1521739,0.7608696
2000,SVG,St. Vincent and the Grenadines,-0.2740994,0.34375,0.65625
2001,SVG,St. Vincent and the Grenadines,-0.2788284,0,1
2002,SVG,St. Vincent and the Grenadines,0.07839229,0.1492537,0.6923077
2003,SVG,St. Vincent and the Grenadines,-0.01568445,0.1060606,0.7575758
2004,SVG,St. Vincent and the Grenadines,-0.2597931,0.08955224,0.7727273
2005,SVG,St. Vincent and the Grenadines,-0.3127337,0.1594203,0.6956522
2006,SVG,St. Vincent and the Grenadines,-0.5569176,0.06493506,0.7922078
2007,SVG,St. Vincent and the Grenadines,-0.6323032,0.06557377,0.7
2008,SVG,St. Vincent and the Grenadines,-0.6229306,0.1076923,0.6923077
2009,SVG,St. Vincent and the Grenadines,-0.6533477,0.09375,0.6875
2010,SVG,St. Vincent and the Grenadines,-0.6762252,0.140625,0.7076923
2011,SVG,St. Vincent and the Grenadines,-0.7614328,0.1428571,0.7142857
2012,SVG,St. Vincent and the Grenadines,-0.7602195,0.1940299,0.7014925
1981,AAB,Antigua & Barbuda,0.0131283,0.08108108,0.7702703
1982,AAB,Antigua & Barbuda,-0.04720864,0.1343284,0.761194
1983,AAB,Antigua & Barbuda,-0.2298518,0.2058824,0.7647059
1984,AAB,Antigua & Barbuda,-0.3299482,0.115942,0.7536232
1985,AAB,Antigua & Barbuda,0.0418796,0.1489362,0.7357143
1986,AAB,Antigua & Barbuda,0.2244298,0.1812081,0.75
1987,AAB,Antigua & Barbuda,0.03048854,0.1231884,0.8848921
1988,AAB,Antigua & Barbuda,0.04087687,0.09848485,0.8931298
1989,AAB,Antigua & Barbuda,0.05595804,0.09821429,0.8660714
1990,AAB,Antigua & Barbuda,-0.1366971,0.1428571,0.8928571
1991,AAB,Antigua & Barbuda,-0.2088842,0.1555556,0.7173913
1992,AAB,Antigua & Barbuda,-0.2814079,0.1746032,0.4920635
1993,AAB,Antigua & Barbuda,-0.2413238,0.1833333,0.5166667
1994,AAB,Antigua & Barbuda,-0.2462684,0.3125,0.578125
1995,AAB,Antigua & Barbuda,0.09505893,0.2894737,0.6184211
1996,AAB,Antigua & Barbuda,-0.1368837,0.3188406,0.6617647
1997,AAB,Antigua & Barbuda,-0.3030534,0.2424242,0.6818182
1998,AAB,Antigua & Barbuda,-0.3824966,0.1607143,0.5892857
1999,AAB,Antigua & Barbuda,-0.4712381,0.2,0.6769231
2000,AAB,Antigua & Barbuda,-0.5819306,0.1935484,0.7096774
2001,AAB,Antigua & Barbuda,-0.6503745,0.1176471,0.8529412
2002,AAB,Antigua & Barbuda,-0.5105761,0.1489362,0.7777778
2003,AAB,Antigua & Barbuda,-0.5619085,0.1216216,0.7567568
2004,AAB,Antigua & Barbuda,-0.528168,0.08064516,0.8064516
2005,AAB,Antigua & Barbuda,-0.6127817,0.07142857,0.7285714
2006,AAB,Antigua & Barbuda,-0.596191,0.06976744,0.755814
2007,AAB,Antigua & Barbuda,-0.6628306,0.06578947,0.7066667
2008,AAB,Antigua & Barbuda,-0.6872226,0.08450704,0.6901408
2009,AAB,Antigua & Barbuda,-0.5790936,0.122807,0.6842105
2010,AAB,Antigua & Barbuda,-0.5668128,0.1607143,0.6607143
2011,AAB,Antigua & Barbuda,-0.6260546,0.1846154,0.6923077
2012,AAB,Antigua & Barbuda,-0.6258247,0.1666667,0.6969697
1983,SKN,St. Kitts and Nevis,0.5051564,0.1428571,0.4285714
1984,SKN,St. Kitts and Nevis,0.4543554,0.05882353,0.4705882
1985,SKN,St. Kitts and Nevis,0.5779838,0.3673469,0.5208333
1986,SKN,St. Kitts and Nevis,0.3494138,0.2295082,0.6942149
1987,SKN,St. Kitts and Nevis,0.09417125,0.09433962,0.8598131
1988,SKN,St. Kitts and Nevis,0.03497042,0.1009174,0.8807339
1989,SKN,St. Kitts and Nevis,0.05218307,0.1285714,0.8857143
1990,SKN,St. Kitts and Nevis,-0.000805717,0.1666667,0.8611111
1991,SKN,St. Kitts and Nevis,-0.1089488,0.1346154,0.6470588
1992,SKN,St. Kitts and Nevis,-0.2091225,0.1914894,0.5744681
1993,SKN,St. Kitts and Nevis,-0.2044272,0,1
1994,SKN,St. Kitts and Nevis,-0.2185854,0.2903226,0.5645161
1995,SKN,St. Kitts and Nevis,-0.235204,0.4545455,0.4545455
1996,SKN,St. Kitts and Nevis,-0.2092177,0.3148148,0.6603774
1997,SKN,St. Kitts and Nevis,-0.4582508,0.1785714,0.625
1998,SKN,St. Kitts and Nevis,-0.4836745,0.2051282,0.6410256
1999,SKN,St. Kitts and Nevis,-0.537068,0.25,0.55
2000,SKN,St. Kitts and Nevis,-0.5933132,0.2692308,0.6538462
2001,SKN,St. Kitts and Nevis,-0.5653763,0.2142857,0.8571429
2002,SKN,St. Kitts and Nevis,-0.5902985,0.2307692,0.7692308
2003,SKN,St. Kitts and Nevis,-0.5730676,0.1428571,0.8571429
2004,SKN,St. Kitts and Nevis,-0.5850864,0.25,0.7142857
2005,SKN,St. Kitts and Nevis,-0.492937,0.25,0.875
2006,SKN,St. Kitts and Nevis,-0.5894481,0.1176471,0.6764706
2007,SKN,St. Kitts and Nevis,-0.6616174,0.06666667,0.7118644
2008,SKN,St. Kitts and Nevis,-0.6655271,0.09090909,0.7272727
2009,SKN,St. Kitts and Nevis,-0.5474797,0.15,0.65
2010,SKN,St. Kitts and Nevis,-0.5747195,0.2051282,0.6410256
2011,SKN,St. Kitts and Nevis,-0.6453516,0.2093023,0.6511628
2012,SKN,St. Kitts and Nevis,-0.6171652,0.2826087,0.6521739
1946,MEX,Mexico,0.8941716,0.5,0.4736842
1947,MEX,Mexico,0.735011,0.6315789,0.3947368
1948,MEX,Mexico,0.77773,0.6304348,0.2857143
1949,MEX,Mexico,0.589295,0.5079365,0.3492063
1950,MEX,Mexico,0.4979835,0.6792453,0.3653846
1951,MEX,Mexico,0.3288329,0.32,0.6
1952,MEX,Mexico,0.470965,0.5102041,0.3061224
1953,MEX,Mexico,0.3188137,0.44,0.76
1954,MEX,Mexico,0.3058022,0.4333333,0.5
1955,MEX,Mexico,0.35231,0.4444444,0.5185185
1956,MEX,Mexico,0.6304113,0.8333333,0.2833333
1957,MEX,Mexico,0.337947,0.6176471,0.5
1958,MEX,Mexico,0.4527496,0.7272727,0.3636364
1959,MEX,Mexico,0.4176666,0.3703704,0.5925926
1960,MEX,Mexico,0.2776667,0.4174757,0.4757282
1961,MEX,Mexico,0.5976306,0.6142857,0.2112676
1962,MEX,Mexico,0.7860702,0.673913,0.3478261
1963,MEX,Mexico,0.6945094,0.6129032,0.4193548
1965,MEX,Mexico,0.7830099,0.475,0.5
1966,MEX,Mexico,0.8280561,0.52,0.34
1967,MEX,Mexico,0.7947585,0.5438596,0.4736842
1968,MEX,Mexico,0.6206957,0.3921569,0.3529412
1969,MEX,Mexico,0.6399002,0.4761905,0.4418605
1970,MEX,Mexico,0.6398397,0.5151515,0.4090909
1971,MEX,Mexico,0.42691,0.4818182,0.4324324
1972,MEX,Mexico,0.1861844,0.35,0.5643564
1973,MEX,Mexico,0.3529189,0.2921348,0.5730337
1974,MEX,Mexico,0.3854113,0.3287671,0.6027397
1975,MEX,Mexico,0.1089339,0.2608696,0.6521739
1976,MEX,Mexico,0.1161184,0.1904762,0.6860465
1977,MEX,Mexico,0.2053241,0.372093,0.6091954
1978,MEX,Mexico,0.3089579,0.3709677,0.5555556
1979,MEX,Mexico,0.06674104,0.2809917,0.6229508
1980,MEX,Mexico,-0.143304,0.2330097,0.6893204
1981,MEX,Mexico,-0.3389024,0.1503759,0.761194
1982,MEX,Mexico,-0.4607209,0.1265823,0.7658228
1983,MEX,Mexico,-0.4727356,0.147651,0.7785235
1984,MEX,Mexico,-0.7087556,0.0794702,0.8344371
1985,MEX,Mexico,-0.6310175,0.1333333,0.8322148
1986,MEX,Mexico,-0.5244419,0.1456954,0.8666667
1987,MEX,Mexico,-0.5877916,0.1214286,0.9432624
1988,MEX,Mexico,-0.6277215,0.09022556,0.969697
1989,MEX,Mexico,-0.5557399,0.08035714,0.9642857
1990,MEX,Mexico,-0.7334545,0.1309524,0.9285714
1991,MEX,Mexico,-0.7666215,0.1388889,0.5774648
1992,MEX,Mexico,-0.6133291,0.1232877,0.5068493
1993,MEX,Mexico,-0.5001311,0.171875,0.4375
1994,MEX,Mexico,-0.6369004,0.25,0.5
1995,MEX,Mexico,-0.5266038,0.225,0.525
1996,MEX,Mexico,-0.4869587,0.2702703,0.6164384
1997,MEX,Mexico,-0.4738682,0.2463768,0.6231884
1998,MEX,Mexico,-0.5883325,0.1967213,0.6333333
1999,MEX,Mexico,-0.5316627,0.2058824,0.6764706
2000,MEX,Mexico,-0.5031329,0.1940299,0.6969697
2001,MEX,Mexico,-0.5287099,0.1343284,0.7424242
2002,MEX,Mexico,-0.3832959,0.1388889,0.6857143
2003,MEX,Mexico,-0.3549039,0.1710526,0.7631579
2004,MEX,Mexico,-0.2352683,0.1267606,0.7142857
2005,MEX,Mexico,-0.1418439,0.1527778,0.6666667
2006,MEX,Mexico,-0.1597923,0.1176471,0.7411765
2007,MEX,Mexico,-0.1808067,0.09090909,0.7105263
2008,MEX,Mexico,-0.183941,0.09722222,0.6666667
2009,MEX,Mexico,-0.1498576,0.1641791,0.7014925
2010,MEX,Mexico,-0.09973519,0.1666667,0.6865672
2011,MEX,Mexico,-0.1003361,0.2615385,0.6769231
2012,MEX,Mexico,-0.1074047,0.1911765,0.6617647
1981,BLZ,Belize,-0.1650695,0.3809524,0.6363636
1982,BLZ,Belize,-0.2917651,0.1044776,0.8208955
1983,BLZ,Belize,-0.0309436,0.1407407,0.6814815
1984,BLZ,Belize,0.07629135,0.0952381,0.7619048
1985,BLZ,Belize,0.245099,0.1923077,0.5294118
1986,BLZ,Belize,0.2317535,0.1509434,0.7735849
1987,BLZ,Belize,0.193101,0.1666667,0.8269231
1988,BLZ,Belize,0.0819889,0.1214953,0.9150943
1989,BLZ,Belize,0.2734244,0.07692308,0.6153846
1990,BLZ,Belize,-0.08567655,0.1666667,0.9166667
1991,BLZ,Belize,-0.2837196,0.1587302,0.5901639
1992,BLZ,Belize,-0.3596503,0.1449275,0.4927536
1993,BLZ,Belize,-0.1488344,0.220339,0.4915254
1994,BLZ,Belize,-0.08926793,0.2857143,0.5714286
1995,BLZ,Belize,-0.02277318,0.2948718,0.5769231
1996,BLZ,Belize,-0.06604627,0.2941176,0.6716418
1997,BLZ,Belize,-0.201796,0.2419355,0.6612903
1998,BLZ,Belize,-0.3758559,0.1886792,0.6415094
1999,BLZ,Belize,-0.4081853,0.2105263,0.6842105
2000,BLZ,Belize,-0.3908432,0.2666667,0.7333333
2001,BLZ,Belize,-0.3355037,0.1363636,0.8181818
2002,BLZ,Belize,-0.4035241,0.1449275,0.7164179
2003,BLZ,Belize,-0.5287471,0.1333333,0.7466667
2004,BLZ,Belize,-0.5491141,0.1014493,0.7794118
2005,BLZ,Belize,-0.5314781,0.115942,0.7246377
2006,BLZ,Belize,-0.4017974,0.1046512,0.7674419
2007,BLZ,Belize,-0.4499361,0.1111111,0.7183099
2008,BLZ,Belize,-0.4464611,0.1129032,0.6935484
2009,BLZ,Belize,-0.4353129,0.1290323,0.6774194
2010,BLZ,Belize,-0.5107445,0.1692308,0.7230769
2011,BLZ,Belize,-0.4577162,0.2419355,0.7096774
2012,BLZ,Belize,-0.4956984,0.1818182,0.6969697
1946,GUA,Guatemala,0.4476728,0.6060606,0.4848485
1947,GUA,Guatemala,0.3409086,0.5263158,0.5
1948,GUA,Guatemala,0.38017,0.474359,0.3896104
1949,GUA,Guatemala,0.4530225,0.5636364,0.2909091
1950,GUA,Guatemala,0.6198834,0.6976744,0.2857143
1951,GUA,Guatemala,0.317496,0.2608696,0.5217391
1952,GUA,Guatemala,0.122375,0.3478261,0.4347826
1953,GUA,Guatemala,0.09099157,0.44,0.76
1954,GUA,Guatemala,0.4552767,0.4814815,0.4814815
1955,GUA,Guatemala,0.3187788,0.4074074,0.5555556
1956,GUA,Guatemala,0.5459813,0.8,0.3
1957,GUA,Guatemala,0.2145278,0.5294118,0.5588235
1958,GUA,Guatemala,0.6211131,0.8484848,0.4242424
1959,GUA,Guatemala,0.9984306,0.6296296,0.2777778
1960,GUA,Guatemala,1.027046,0.7065217,0.2173913
1961,GUA,Guatemala,1.118243,0.7464789,0.09722222
1962,GUA,Guatemala,0.9817629,0.7105263,0.3157895
1963,GUA,Guatemala,0.9851019,0.5666667,0.3
1965,GUA,Guatemala,1.111607,0.65,0.4
1966,GUA,Guatemala,0.644409,0.4583333,0.4166667
1967,GUA,Guatemala,0.6914021,0.4912281,0.4736842
1968,GUA,Guatemala,0.4308171,0.4,0.48
1969,GUA,Guatemala,0.572221,0.5666667,0.4516129
1970,GUA,Guatemala,0.8096453,0.6129032,0.3709677
1971,GUA,Guatemala,0.8181543,0.5420561,0.4537037
1972,GUA,Guatemala,0.8518902,0.4545455,0.48
1973,GUA,Guatemala,0.859988,0.3452381,0.5595238
1974,GUA,Guatemala,0.8272647,0.3428571,0.4714286
1975,GUA,Guatemala,0.8982801,0.3958333,0.375
1976,GUA,Guatemala,1.184977,0.3442623,0.3770492
1977,GUA,Guatemala,1.191857,0.4683544,0.3375
1978,GUA,Guatemala,1.139656,0.4672131,0.3467742
1979,GUA,Guatemala,1.01263,0.3271028,0.3240741
1980,GUA,Guatemala,1.049646,0.3506494,0.2597403
1981,GUA,Guatemala,1.080568,0.3384615,0.3129771
1982,GUA,Guatemala,0.7342231,0.2788462,0.4134615
1983,GUA,Guatemala,0.478665,0.2280702,0.4912281
1984,GUA,Guatemala,0.1852952,0.1439394,0.7045455
1985,GUA,Guatemala,0.1509896,0.1388889,0.7132867
1986,GUA,Guatemala,0.1068541,0.1904762,0.7465753
1987,GUA,Guatemala,0.05229652,0.1472868,0.8923077
1988,GUA,Guatemala,-0.210641,0.09836066,0.9504132
1989,GUA,Guatemala,-0.2689992,0.08256881,0.9633028
1990,GUA,Guatemala,-0.4780604,0.1604938,0.9506173
1991,GUA,Guatemala,-0.4912622,0.147541,0.5666667
1992,GUA,Guatemala,-0.4326132,0.1690141,0.5211268
1993,GUA,Guatemala,-0.4491489,0.1964286,0.4821429
1994,GUA,Guatemala,-0.442188,0.2884615,0.4423077
1995,GUA,Guatemala,-0.3842998,0.3103448,0.4655172
1996,GUA,Guatemala,-0.09319236,0.3278689,0.55
1997,GUA,Guatemala,-0.1084497,0.265625,0.65625
1998,GUA,Guatemala,-0.04651732,0.2641509,0.6603774
1999,GUA,Guatemala,0.04840446,0.28125,0.671875
2000,GUA,Guatemala,0.013704,0.25,0.6507937
2001,GUA,Guatemala,-0.03861631,0.1774194,0.6885246
2002,GUA,Guatemala,0.003854276,0.1692308,0.640625
2003,GUA,Guatemala,0.07476091,0.1578947,0.7105263
2004,GUA,Guatemala,-0.04724049,0.1408451,0.7285714
2005,GUA,Guatemala,-0.03026896,0.1643836,0.6986301
2006,GUA,Guatemala,-0.1243024,0.1511628,0.7674419
2007,GUA,Guatemala,-0.1692051,0.06493506,0.7368421
2008,GUA,Guatemala,-0.2310086,0.08450704,0.7323944
2009,GUA,Guatemala,-0.2432735,0.119403,0.7313433
2010,GUA,Guatemala,-0.2204041,0.1363636,0.761194
2011,GUA,Guatemala,-0.2604821,0.2153846,0.7692308
2012,GUA,Guatemala,-0.1808688,0.1911765,0.7205882
1946,HON,Honduras,1.21784,0.6756757,0.2432432
1947,HON,Honduras,1.046844,0.7058824,0.2647059
1948,HON,Honduras,1.304807,0.7727273,0.1494253
1949,HON,Honduras,1.175282,0.5641026,0.1538462
1950,HON,Honduras,1.223336,0.8,0.1136364
1951,HON,Honduras,1.184351,0.6190476,0.2380952
1952,HON,Honduras,0.6732821,0.5510204,0.3673469
1953,HON,Honduras,0.9693923,0.5,0.375
1954,HON,Honduras,0.6195468,0.4166667,0.5833333
1955,HON,Honduras,0.9678086,0.5555556,0.4074074
1956,HON,Honduras,1.040803,0.8474576,0.1864407
1957,HON,Honduras,1.19031,0.8709677,0.1935484
