"cty_name","year","logGDPcp","regime","oil","metal","illit","life"
"Bahrain",1984,9.19685,-10,73.23701,6.4777303,NA,NA
"Bahrain",1985,9.163982,-10,66.73914,4.9177947,23.1,NA
"Bahrain",1986,9.100861,-10,61.83039,8.967406,NA,NA
"Bahrain",1987,9.109303,-10,63.47664,8.796983,NA,70.6976
"Bahrain",1988,9.191055,-10,53.098984,10.191488,NA,NA
"Bahrain",1989,9.401984,-10,57.51238,10.307579,NA,NA
"Bahrain",1990,9.400402,-10,73.35868,10.365169,17.8,71.4176
"Bahrain",1991,9.46108,-10,61.497787,9.074297,NA,NA
"Bahrain",1992,9.557618,-10,54.33705,10.163131,NA,71.8976
"Bahrain",1993,9.624992,-9,48.80241,14.241059,NA,NA
"Bahrain",1994,9.631927,-9,38.648174,14.145611,NA,NA
"Bahrain",1995,9.645653,-9,45.602783,16.390074,14.7,NA
"Bahrain",1996,9.6487465,-9,52.68156,14.678011,NA,NA
"Bahrain",1997,NA,-9,NA,NA,13.78,72.7902
"Bosnia and Herzegovina",1992,NA,0,NA,NA,NA,71.4366
"Bosnia and Herzegovina",1993,NA,0,NA,NA,NA,NA
"Bosnia and Herzegovina",1994,NA,0,NA,NA,NA,NA
"Bosnia and Herzegovina",1995,NA,0,NA,NA,NA,NA
"Bosnia and Herzegovina",1996,NA,1,NA,NA,NA,NA
"Bosnia and Herzegovina",1997,NA,1,NA,NA,NA,NA
"Belarus",1991,8.592292,7,NA,NA,NA,70.378
"Belarus",1992,8.531873,7,NA,NA,NA,70.022
"Belarus",1993,8.507031,7,NA,NA,NA,68.9707
"Belarus",1994,8.400994,7,NA,NA,NA,68.7683
"Belarus",1995,8.3086605,0,NA,NA,1.2,68.461
"Belarus",1996,8.345714,-7,NA,NA,NA,68.6122
"Belarus",1997,8.453379,-7,NA,NA,0.96,68.461
"Bolivia",1966,6.0935698,-4,NA,NA,NA,NA
"Bolivia",1967,6.135565,-4,NA,NA,NA,45.0463
"Bolivia",1968,6.253829,-4,NA,NA,NA,NA
"Bolivia",1969,6.2989492,-4,NA,NA,NA,NA
"Bolivia",1970,6.4281054,-5,NA,NA,41.9,46.0663
"Bolivia",1971,6.49224,-7,NA,NA,NA,NA
"Bolivia",1972,6.53814,-7,NA,NA,NA,46.7463
"Bolivia",1973,6.6567264,-7,NA,NA,NA,NA
"Bolivia",1974,6.8112445,-7,NA,NA,NA,NA
"Bolivia",1975,6.8617115,-7,7.6988354,14.951424,36.4,NA
"Bolivia",1976,6.98749,-7,7.179566,15.798883,NA,NA
"Bolivia",1977,7.0621915,-7,NA,NA,NA,50.0488
"Bolivia",1978,7.132498,-7,NA,NA,NA,NA
"Bolivia",1979,7.254178,-4,NA,NA,NA,NA
"Bolivia",1980,7.358831,-7,8.913814,23.396254,30.9,52.2424
"Bolivia",1981,7.4500794,-7,12.0022135,19.83819,NA,NA
"Bolivia",1982,7.4366174,8,13.281143,13.89291,NA,53.7049
"Bolivia",1983,7.4430785,8,16.45286,13.577399,NA,NA
"Bolivia",1984,7.4506607,8,14.354278,13.362167,NA,NA
"Bolivia",1985,7.469654,9,11.995622,8.411901,26.1,NA
"Bolivia",1986,7.4312997,9,8.400258,4.9554143,NA,NA
"Bolivia",1987,7.45472,9,5.889598,4.7642746,NA,56.8073
"Bolivia",1988,7.4809923,9,4.7612863,5.9386287,NA,NA
"Bolivia",1989,7.5131636,9,4.5467186,8.535048,NA,NA
"Bolivia",1990,7.544332,9,4.6582046,8.359908,21.6,58.3088
"Bolivia",1991,7.6043963,9,4.5070114,6.676302,NA,NA
"Bolivia",1992,7.6333694,9,2.2914314,6.824921,NA,59.3098
"Bolivia",1993,7.8116636,9,1.7968316,5.384108,NA,NA
"Bolivia",1994,7.8534384,9,1.7899032,5.322299,NA,NA
"Bolivia",1995,7.9006596,9,2.2763968,5.532837,17.7,NA
"Bolivia",1996,7.925192,9,1.8872962,4.666222,NA,NA
"Bolivia",1997,7.9389443,9,1.3420767,4.7806225,16.38,61.4585
"Brazil",1966,6.398595,-9,NA,0.5231637,NA,NA
"Brazil",1967,6.4630294,-9,0.0027277744,0.42550817,NA,57.8512
"Brazil",1968,6.5957804,-9,0.0018836304,0.41936997,NA,NA
"Brazil",1969,6.6783423,-9,0.008889773,0.501279,NA,NA
"Brazil",1970,6.818924,-9,0.037612084,0.65346736,32.1,59.0468
"Brazil",1971,6.9555926,-9,0.048791602,0.61919856,NA,NA
"Brazil",1972,7.0925736,-9,0.06846754,0.4994867,NA,59.8439
"Brazil",1973,7.257003,-9,0.10511799,0.53222513,NA,NA
"Brazil",1974,7.409742,-4,0.10542577,0.65780884,NA,NA
"Brazil",1975,7.526179,-4,0.16244382,0.867403,28.4,NA
"Brazil",1976,7.6643467,-4,0.16424052,0.7285036,NA,NA
"Brazil",1977,7.7553387,-4,0.12288788,0.57422954,NA,61.8415
"Brazil",1978,7.8276396,-4,0.09770423,0.5870343,NA,NA
"Brazil",1979,7.9592757,-4,0.101521306,0.67663854,NA,NA
"Brazil",1980,8.111328,-4,0.1522308,0.80656,25.5,62.6698
"Brazil",1981,8.124743,-4,0.44683233,0.82648647,NA,NA
"Brazil",1982,8.18004,-3,0.51186806,0.7510488,NA,63.222
"Brazil",1983,8.163086,-3,0.5698681,1.0417993,NA,NA
"Brazil",1984,8.220134,-3,0.8743583,1.1501958,NA,NA
"Brazil",1985,8.29829,7,0.7309727,1.0802037,21.7,NA
"Brazil",1986,8.392083,7,0.26082376,0.9100294,NA,NA
"Brazil",1987,8.427487,8,0.32178277,0.9127726,NA,64.7634
"Brazil",1988,8.441392,8,0.27369022,1.1559767,NA,NA
"Brazil",1989,8.4908495,8,0.18893845,0.91873825,NA,NA
"Brazil",1990,8.474703,8,0.1458389,0.91550547,18.4,65.4483
"Brazil",1991,8.506334,8,0.105840035,1.1124047,NA,NA
"Brazil",1992,8.499436,8,0.1470343,1.0946795,NA,65.9049
"Brazil",1993,8.581574,8,0.14584677,0.934156,NA,NA
"Brazil",1994,8.63745,8,0.14361107,0.76238614,NA,NA
"Brazil",1995,8.691977,8,0.05766254,0.6778768,16.9,NA
"Brazil",1996,8.722074,8,0.054876458,0.6173103,NA,NA
"Brazil",1997,8.740625,8,0.038516916,0.5912301,16.06,66.9537
"Bhutan",1966,NA,-8,NA,NA,NA,NA
"Bhutan",1967,NA,-8,NA,NA,NA,NA
"Bhutan",1968,NA,-8,NA,NA,NA,NA
"Bhutan",1969,NA,-8,NA,NA,NA,NA
"Bhutan",1970,NA,-8,NA,NA,NA,NA
"Bhutan",1971,NA,-8,NA,NA,NA,NA
"Bhutan",1972,NA,-8,NA,NA,NA,NA
"Bhutan",1973,NA,-8,NA,NA,NA,NA
"Bhutan",1974,NA,-8,NA,NA,NA,NA
"Bhutan",1975,NA,-8,NA,NA,NA,NA
"Bhutan",1976,NA,-8,NA,NA,NA,NA
"Bhutan",1977,NA,-8,NA,NA,NA,NA
"Bhutan",1978,NA,-8,NA,NA,NA,NA
"Bhutan",1979,NA,-8,NA,NA,NA,NA
"Bhutan",1980,NA,-8,NA,NA,NA,NA
"Bhutan",1981,NA,-8,NA,0.0035433874,NA,NA
"Bhutan",1982,NA,-8,NA,NA,NA,NA
"Bhutan",1983,NA,-8,NA,NA,NA,NA
"Bhutan",1984,NA,-8,NA,NA,NA,NA
"Bhutan",1985,6.510258,-8,NA,NA,NA,NA
"Bhutan",1986,NA,-8,NA,NA,NA,NA
"Bhutan",1987,NA,-8,NA,NA,NA,NA
"Bhutan",1988,NA,-8,NA,NA,NA,NA
"Bhutan",1989,NA,-8,NA,NA,NA,NA
"Bhutan",1990,NA,-8,NA,NA,NA,NA
"Bhutan",1991,NA,-8,7.5342793,0.8900118,NA,NA
"Bhutan",1992,NA,-8,6.054812,0.8641019,NA,57.7195
"Bhutan",1993,NA,-8,7.8355145,0.4912146,NA,NA
"Bhutan",1994,NA,-8,6.2815514,0.857858,NA,NA
"Bhutan",1995,NA,-8,NA,NA,NA,NA
"Bhutan",1996,NA,-8,NA,NA,NA,NA
"Bhutan",1997,NA,-8,NA,NA,NA,60.7195
"Botswana",1966,5.2522736,9,NA,NA,NA,NA
"Botswana",1967,5.4595857,9,NA,NA,NA,49.9561
"Botswana",1968,5.620401,9,NA,NA,NA,NA
"Botswana",1969,5.7137327,9,NA,NA,NA,NA
"Botswana",1970,5.8318825,9,NA,NA,53.7,51.9068
"Botswana",1971,5.916202,9,NA,NA,NA,NA
"Botswana",1972,6.100319,9,NA,NA,NA,53.2073
"Botswana",1973,6.340359,9,NA,NA,NA,NA
"Botswana",1974,6.535241,9,NA,NA,NA,NA
"Botswana",1975,6.6066504,9,NA,NA,47.9,NA
"Botswana",1976,6.761573,9,NA,NA,NA,NA
"Botswana",1977,6.788972,9,NA,NA,NA,56.3561
"Botswana",1978,6.9402223,9,NA,NA,NA,NA
"Botswana",1979,7.158514,9,NA,NA,NA,NA
"Botswana",1980,7.3951077,9,NA,NA,42.4,58.0859
"Botswana",1981,7.4312997,9,NA,NA,NA,NA
"Botswana",1982,7.472501,9,NA,NA,NA,59.239
"Botswana",1983,7.458186,9,NA,NA,NA,NA
"Botswana",1984,7.5169773,9,NA,NA,NA,NA
"Botswana",1985,7.7566233,9,NA,NA,36.6,NA
"Botswana",1986,7.978654,9,NA,NA,NA,NA
"Botswana",1987,7.8091354,9,NA,NA,NA,60.8024
"Botswana",1988,8.109526,9,NA,NA,NA,NA
"Botswana",1989,8.022897,9,NA,NA,NA,NA
"Botswana",1990,8.597608,9,NA,NA,31.8,56.7561
"Botswana",1991,8.6790285,9,NA,NA,NA,NA
"Botswana",1992,8.754316,9,NA,NA,NA,54.0585
"Botswana",1993,8.746734,9,NA,NA,NA,NA
"Botswana",1994,8.785553,9,NA,NA,NA,NA
"Botswana",1995,8.81868,0,NA,NA,27.4,NA
"Botswana",1996,8.871117,9,NA,NA,NA,NA
"Botswana",1997,8.910655,0,NA,NA,25.56,47.2732
"Central African Republic",1966,NA,-7,0.033280637,0,NA,NA
"Central African Republic",1967,NA,-7,0.07682686,NA,NA,41.4878
"Central African Republic",1968,NA,-7,0.04451735,0.0001040069,NA,NA
"Central African Republic",1969,NA,-7,0.056845807,0.0044626365,NA,NA
"Central African Republic",1970,NA,-7,0.030761166,0.008766184,85.4,42.3571
"Central African Republic",1971,NA,-7,0.021780027,0.0010489562,NA,NA
"Central African Republic",1972,NA,-7,0.01391991,0.034452025,NA,42.9366
"Central African Republic",1973,NA,-7,0.063317955,0.0012538686,NA,NA
"Central African Republic",1974,NA,-7,0.0016347131,NA,NA,NA
"Central African Republic",1975,6.601171,-7,0.0003960771,NA,81,NA
"Central African Republic",1976,6.639464,-7,NA,0.000642946,NA,NA
"Central African Republic",1977,6.6883416,-7,NA,0.0252534,NA,44.439
"Central African Republic",1978,6.757451,-7,NA,0.015316243,NA,NA
"Central African Republic",1979,6.8220916,-7,NA,NA,NA,NA
"Central African Republic",1980,6.8529096,-7,NA,0.03049048,76.7,45.8454
"Central African Republic",1981,6.8729396,-7,0.04074066,0.4873906,NA,NA
"Central African Republic",1982,6.9307294,-7,NA,0.4069081,NA,46.7829
"Central African Republic",1983,6.83247,-7,NA,0.5075766,NA,NA
"Central African Republic",1984,6.940045,-7,NA,NA,NA,NA
"Central African Republic",1985,7.0115976,-7,NA,NA,72,NA
"Central African Republic",1986,7.0943894,-7,NA,NA,NA,NA
"Central African Republic",1987,7.102304,-7,NA,NA,NA,47.6366
"Central African Republic",1988,7.1560173,-7,NA,NA,NA,NA
"Central African Republic",1989,7.148518,-7,0.0004650046,0.13557231,NA,NA
"Central African Republic",1990,7.117947,-7,NA,NA,66.6,47.5898
"Central African Republic",1991,7.117947,-6,NA,NA,NA,NA
"Central African Republic",1992,7.0702634,-6,NA,NA,NA,47.5585
"Central African Republic",1993,7.0783706,6,0.0120892795,2.8830752,NA,NA
"Central African Republic",1994,7.117947,6,0.037526388,3.9337447,NA,NA
"Central African Republic",1995,7.185463,6,0.081535295,3.155751,60.3,NA
"Central African Republic",1996,7.1560173,6,0.020090163,2.7054389,NA,NA
"Central African Republic",1997,7.185463,6,NA,NA,57.62,44.8512
"Canada",1966,7.9291263,10,0.7747535,3.4182734,NA,NA
"Canada",1967,7.977968,10,0.87197137,3.5188715,NA,72.022
"Canada",1968,8.055158,10,0.9219747,3.8134131,NA,NA
"Canada",1969,8.135054,10,0.96622854,3.263837,NA,NA
"Canada",1970,8.214194,10,1.1472198,3.865922,NA,72.4668
"Canada",1971,8.303752,10,1.3099219,3.1169515,NA,NA
"Canada",1972,8.39886,10,1.5808196,2.8202813,NA,72.7634
"Canada",1973,8.530307,10,1.9347347,3.185301,NA,NA
"Canada",1974,8.675564,10,3.3295102,3.2357388,NA,NA
"Canada",1975,8.766706,10,3.1645439,2.6174858,NA,NA
"Canada",1976,8.881698,10,2.6448886,2.6136584,NA,NA
"Canada",1977,8.95854,10,2.519079,2.6470726,NA,73.761
"Canada",1978,9.056373,10,2.2697256,2.456234,NA,NA
"Canada",1979,9.193092,10,3.0846086,2.8584647,NA,NA
"Canada",1980,9.315421,10,3.3873038,3.287312,NA,74.7224
"Canada",1981,9.433324,10,3.1850708,2.6930783,NA,NA
"Canada",1982,9.435402,10,3.1611824,2.1436543,NA,75.3634
"Canada",1983,9.496271,10,3.0189347,2.0231352,NA,NA
"Canada",1984,9.581973,10,3.2498825,2.1917977,NA,NA
"Canada",1985,9.654321,10,3.439501,2.068596,NA,76.3171
"Canada",1986,9.699227,10,2.245187,1.9670513,NA,NA
"Canada",1987,9.777754,10,2.2625043,1.9101567,NA,76.5683
"Canada",1988,9.860214,10,2.0750747,1.9942223,NA,76.7171
"Canada",1989,9.921328,10,1.9473882,1.9160285,NA,76.9171
"Canada",1990,9.940398,10,2.1933663,1.8714278,NA,77.2195
"Canada",1991,9.929837,10,2.3235834,1.6629933,NA,77.6427
"Canada",1992,9.950849,10,2.4327035,1.6955878,NA,77.8244
"Canada",1993,9.861601,10,2.7456503,1.5690979,NA,NA
"Canada",1994,9.909371,10,2.9283617,1.777836,NA,NA
"Canada",1995,9.945368,10,3.0031517,2.220461,NA,NA
"Canada",1996,9.954964,10,3.454047,2.07252,NA,NA
"Canada",1997,9.979225,10,3.6038365,2.1048255,NA,78.902
"Switzerland",1966,8.148735,10,0.023834521,0.62347245,NA,NA
"Switzerland",1967,8.202482,10,0.028504295,0.576534,NA,72.1805
"Switzerland",1968,8.269757,10,0.0337835,0.6308077,NA,NA
"Switzerland",1969,8.3551445,10,0.03885305,0.67499155,NA,NA
"Switzerland",1970,8.4593525,10,0.03899223,0.6054413,NA,73.1668
"Switzerland",1971,8.541495,10,0.019990074,0.51250774,NA,NA
"Switzerland",1972,8.612867,10,0.02032952,0.65317464,NA,73.8244
"Switzerland",1973,8.6844015,10,0.033791404,0.7498556,NA,NA
"Switzerland",1974,8.785998,10,0.05205256,1.0421724,NA,NA
"Switzerland",1975,8.835065,10,0.041503355,0.66748756,NA,NA
"Switzerland",1976,8.892474,10,0.031876624,0.7402471,NA,NA
"Switzerland",1977,8.969033,10,0.036895562,0.8838129,NA,75.2195
"Switzerland",1978,9.068777,10,0.023513552,0.8461294,NA,NA
"Switzerland",1979,9.152076,10,0.023020862,0.99683493,NA,NA
"Switzerland",1980,9.275379,10,0.0333161,1.4115659,NA,75.8488
"Switzerland",1981,9.387984,10,0.031059375,0.8332112,NA,NA
"Switzerland",1982,9.452816,10,0.035155535,0.6607165,NA,76.2683
"Switzerland",1983,9.495971,10,0.07259816,0.7373255,NA,NA
"Switzerland",1984,9.540867,10,0.09480541,0.9189998,NA,NA
"Switzerland",1985,9.606697,10,0.09313932,0.83118993,NA,NA
"Switzerland",1986,9.690418,10,0.046395704,0.68445545,NA,NA
"Switzerland",1987,9.753885,10,0.035484657,0.71910936,NA,77.1683
"Switzerland",1988,9.808847,10,0.036887415,0.99123555,NA,NA
"Switzerland",1989,9.8689995,10,0.0316092,0.8920934,NA,NA
"Switzerland",1990,9.939289,10,0.035227567,0.74148,NA,77.3171
"Switzerland",1991,9.972407,10,0.054430593,0.70577484,NA,NA
"Switzerland",1992,9.981883,10,0.04246673,0.67784935,NA,77.8707
"Switzerland",1993,10.034067,10,0.047591895,0.58048,NA,NA
"Switzerland",1994,10.051561,10,0.047731,0.6966173,NA,77.9683
"Switzerland",1995,10.07885,0,0.03999818,0.67489344,NA,78.422
"Switzerland",1996,10.08366,0,0.045348443,0.6831618,NA,NA
"Switzerland",1997,10.094794,0,0.08506243,0.9684837,NA,79.0756
"Chile",1966,7.04316,6,0.0007081425,11.249813,NA,NA
"Chile",1967,7.068172,6,0.01693891,11.624211,NA,60.6449
"Chile",1968,7.1212525,6,0.012657894,11.601894,NA,NA
"Chile",1969,7.2108183,6,0.008806801,12.020573,NA,NA
"Chile",1970,7.2696166,6,0.00494789,12.870306,12.1,62.4019
"Chile",1971,7.386471,6,0.008866229,7.541274,NA,NA
"Chile",1972,7.4175806,6,0.022772158,5.8572016,NA,63.5732
"Chile",1973,7.421776,-7,0.024545085,10.545449,NA,NA
"Chile",1974,7.508787,-7,0.18024805,19.28888,NA,NA
"Chile",1975,7.375882,-7,0.19750144,16.423666,10.3,NA
"Chile",1976,7.4389715,-7,0.3513947,16.005173,NA,NA
"Chile",1977,7.5714736,-7,0.4384996,10.267172,NA,67.1683
"Chile",1978,7.704812,-7,0.27162305,9.906934,NA,NA
"Chile",1979,7.88156,-7,0.26471058,14.003161,NA,NA
"Chile",1980,8.032685,-7,0.21547703,10.653472,8.6,69.2976
"Chile",1981,8.1545,-7,0.20657456,7.22129,NA,NA
"Chile",1982,8.053887,-7,0.293189,9.053942,NA,70.7171
"Chile",1983,8.019284,-6,0.30200526,12.1868725,NA,NA
"Chile",1984,8.0925455,-6,0.23461887,10.834561,NA,NA
"Chile",1985,8.151045,-6,0.10560401,13.213393,7.2,NA
"Chile",1986,8.203578,-6,0.013799668,11.9115925,NA,NA
"Chile",1987,8.307213,-6,0.03289077,12.272104,NA,72.6732
"Chile",1988,8.416046,-1,0.049890492,16.007545,NA,NA
"Chile",1989,8.54364,-1,0.09165063,16.839043,NA,NA
"Chile",1990,8.571492,8,0.1434624,14.942744,6.1,73.6961
"Chile",1991,8.643826,8,0.13080014,12.154596,NA,NA
"Chile",1992,8.752423,8,0.07989861,10.788748,NA,74.378
"Chile",1993,9.146676,8,0.0365718,8.60755,NA,NA
"Chile",1994,9.190601,8,0.047914952,9.660201,NA,NA
"Chile",1995,9.2970495,8,0.06726042,12.62529,5.2,NA
"Chile",1996,9.366578,8,0.04202884,10.105888,NA,NA
"Chile",1997,9.4122095,8,0.065086365,10.16672,4.84,75.2268
"China",1966,5.273,-9,NA,NA,NA,NA
"China",1967,5.2311087,-9,NA,NA,NA,59.5805
"China",1968,5.187386,-9,NA,NA,NA,NA
"China",1969,5.351858,-9,NA,NA,NA,NA
"China",1970,5.525453,-8,NA,NA,48.3,61.742
"China",1971,5.598422,-8,NA,NA,NA,NA
"China",1972,5.645447,-8,NA,NA,NA,63.1829
"China",1973,5.7430034,-8,NA,NA,NA,NA
"China",1974,5.8348107,-8,NA,NA,NA,64.3317
"China",1975,5.971262,-8,NA,NA,41.3,NA
"China",1976,5.976351,-8,NA,NA,NA,NA
"China",1977,6.09131,-7,NA,NA,NA,NA
"China",1978,6.2363696,-7,NA,NA,NA,NA
"China",1979,6.3885612,-7,NA,NA,NA,NA
"China",1980,6.5971456,-7,NA,NA,34,66.94
"China",1981,6.6821084,-7,NA,NA,NA,NA
"China",1982,6.7417006,-7,NA,NA,NA,67.8146
"China",1983,6.8405466,-7,NA,NA,NA,NA
"China",1984,6.972606,-7,2.2356405,0.21407448,NA,NA
"China",1985,7.140453,-7,NA,NA,27.5,NA
"China",1986,7.113956,-7,NA,NA,NA,NA
"China",1987,7.167038,-7,1.6842792,0.4538941,NA,68.6668
"China",1988,7.251345,-7,1.2756122,0.5358684,NA,NA
"China",1989,7.3098817,-7,1.2510649,0.38966286,NA,NA
"China",1990,7.336937,-7,1.4546071,0.36442187,22.2,68.874
"China",1991,7.4139705,-7,1.2414398,0.31777802,NA,NA
"China",1992,7.5164332,-7,1.1125004,0.34383863,NA,69.0122
"China",1993,7.619876,-7,0.9463214,0.3514605,NA,NA
"China",1994,7.7434607,-7,0.74738973,0.42096567,NA,NA
"China",1995,7.8608503,-7,0.7600853,0.4456222,18.5,NA
"China",1996,7.9491363,-7,0.72945464,0.33922398,NA,NA
"China",1997,8.020863,-7,0.77635264,0.43040904,17.1,69.6559
"Cote d'Ivoire",1966,NA,-9,0.0036792941,0.588876,NA,NA
"Cote d'Ivoire",1967,NA,-9,0.34504747,0.45311967,NA,42.961
"Cote d'Ivoire",1968,NA,-9,0.2972821,0.37290227,NA,NA
"Cote d'Ivoire",1969,NA,-9,0.29963166,0.32847175,NA,NA
"Cote d'Ivoire",1970,NA,-9,0.20047173,0.3406384,85,44.461
"Cote d'Ivoire",1971,NA,-9,0.15657018,0.23401663,NA,NA
"Cote d'Ivoire",1972,NA,-9,0.6194757,0.23379621,NA,45.461
"Cote d'Ivoire",1973,NA,-9,0.78099555,0.18404321,NA,NA
"Cote d'Ivoire",1974,NA,-9,1.4743981,0.22022165,NA,NA
"Cote d'Ivoire",1975,6.8629746,-9,1.7174029,0.15726899,81.2,NA
"Cote d'Ivoire",1976,6.9492736,-9,1.3514255,0.109707795,NA,NA
"Cote d'Ivoire",1977,7.0115976,-9,1.3077586,0.07093499,NA,48.0098
"Cote d'Ivoire",1978,7.148518,-9,1.0879294,0.06363424,NA,NA
"Cote d'Ivoire",1979,7.248707,-9,1.229538,0.094298385,NA,NA
"Cote d'Ivoire",1980,7.214066,-9,0.68762195,0.06283359,76.9,49.2976
"Cote d'Ivoire",1981,7.2689295,-9,2.2676494,0.08456794,NA,NA
"Cote d'Ivoire",1982,7.241874,-9,3.938593,0.06008214,NA,50.1561
"Cote d'Ivoire",1983,7.178182,-9,3.462569,0.056287304,NA,NA
"Cote d'Ivoire",1984,7.148518,-9,NA,NA,NA,NA
"Cote d'Ivoire",1985,7.2069917,-9,3.7130346,0.07429969,72.2,NA
"Cote d'Ivoire",1986,7.2821875,-9,NA,NA,NA,NA
"Cote d'Ivoire",1987,7.333529,-9,NA,NA,NA,50.9634
"Cote d'Ivoire",1988,7.3763876,-9,NA,NA,NA,NA
"Cote d'Ivoire",1989,7.388303,-9,NA,NA,NA,NA
"Cote d'Ivoire",1990,7.3703766,-7,NA,NA,66.7,49.7985
"Cote d'Ivoire",1991,7.3582444,-7,NA,NA,NA,NA
"Cote d'Ivoire",1992,7.364329,-7,NA,NA,NA,49.022
"Cote d'Ivoire",1993,7.3521223,-6,NA,NA,NA,NA
"Cote d'Ivoire",1994,7.3582444,-6,NA,NA,NA,NA
"Cote d'Ivoire",1995,7.4289227,-6,NA,NA,60.1,NA
"Cote d'Ivoire",1996,7.467957,-6,NA,NA,NA,NA
"Cote d'Ivoire",1997,7.500243,-6,NA,NA,57.38,46.6854
"Cameroon",1966,5.3844953,NA,0.0031284406,2.5120568,NA,NA
"Cameroon",1967,5.525453,NA,0.0033013925,2.229523,NA,42.9634
"Cameroon",1968,5.602119,NA,0.002249394,2.0132241,NA,NA
"Cameroon",1969,5.669881,NA,0.0064710807,2.1639974,NA,NA
"Cameroon",1970,5.723585,NA,0.0039484994,1.9183874,68.2,44.6434
"Cameroon",1971,5.7807436,NA,0.007974181,1.5667948,NA,NA
"Cameroon",1972,5.817111,3,0.028288994,1.5235678,NA,45.7634
"Cameroon",1973,5.886104,3,0.03385267,1.4053802,NA,NA
"Cameroon",1974,6.09131,3,0.0455449,1.1042268,NA,NA
"Cameroon",1975,6.1180973,3,0.05170144,1.2251226,60.9,NA
"Cameroon",1976,6.1903152,1.5,0.06443761,0.98202705,NA,NA
"Cameroon",1977,6.3044486,2,0.01374087,0.86514443,NA,48.4634
"Cameroon",1978,6.418365,2,0.56411445,0.41677773,NA,NA
"Cameroon",1979,6.568078,1.5,4.582466,0.97750425,NA,NA
"Cameroon",1980,6.801283,1.5,6.010646,0.36842886,53.1,49.9634
"Cameroon",1981,6.973543,1.5,14.084538,0.9855441,NA,NA
"Cameroon",1982,7.037906,1.5,6.599136,0.2493475,NA,50.9634
"Cameroon",1983,7.1252832,1.5,14.685812,1.0053399,NA,NA
"Cameroon",1984,7.2041492,1,NA,NA,NA,NA
"Cameroon",1985,7.304516,1,NA,NA,45.3,NA
"Cameroon",1986,7.2950563,1.5,0.7281406,0.60696536,NA,NA
"Cameroon",1987,7.2413664,1.5,1.1798089,0.5763389,NA,53.3122
"Cameroon",1988,7.1808314,1.5,NA,NA,NA,NA
"Cameroon",1989,7.193686,1.5,2.0731113,1.3160505,NA,NA
"Cameroon",1990,7.1300983,1.5,9.303809,1.283513,37.8,54.1829
"Cameroon",1991,7.1106963,1.5,NA,NA,NA,NA
"Cameroon",1992,7.022868,2,NA,NA,NA,54.7634
"Cameroon",1993,7.4895964,2,NA,NA,NA,NA
"Cameroon",1994,7.451414,2,NA,NA,NA,NA
"Cameroon",1995,7.4842305,0,5.6338806,1.6160553,30.8,NA
"Cameroon",1996,7.5160036,0,6.9770775,1.2283939,NA,NA
"Cameroon",1997,7.5263743,0,NA,NA,28.32,56.522
"Congo, Rep.",1966,5.8318825,-7,0.56304145,0.36101153,NA,NA
"Congo, Rep.",1967,5.976351,-7,0.3004233,0.45122662,NA,44.6366
"Congo, Rep.",1968,6.0210233,-7,0.38594988,0.25531524,NA,NA
"Congo, Rep.",1969,6.214608,-7,0.1875193,0.101015344,NA,NA
"Congo, Rep.",1970,6.4504704,-7,0.11835132,0.013702308,66.7,45.8366
"Congo, Rep.",1971,6.5072775,-7,0.149078,0.2941571,NA,NA
"Congo, Rep.",1972,6.5308776,-7,0.6348363,0.17940918,NA,46.6366
"Congo, Rep.",1973,6.6280413,-7,5.2002125,0.26895618,NA,NA
"Congo, Rep.",1974,6.7569323,-7,26.989388,0.10842618,NA,NA
"Congo, Rep.",1975,6.733402,-7,17.098415,0.395686,58.4,NA
"Congo, Rep.",1976,6.8394766,-7,18.13908,0.33084857,NA,NA
"Congo, Rep.",1977,6.8046145,-7,12.946587,1.3858396,NA,48.6366
"Congo, Rep.",1978,6.923629,-7,10.643639,0.03249484,NA,NA
"Congo, Rep.",1979,7.0219765,-8,36.176643,0.17168634,NA,NA
"Congo, Rep.",1980,7.277248,-8,50.17152,0.13438423,49.6,49.7093
"Congo, Rep.",1981,7.3821244,-8,45.121517,1.2703191,NA,NA
"Congo, Rep.",1982,7.7911096,-8,49.347748,1.5833195,NA,50.4244
"Congo, Rep.",1983,7.8204393,-8,26.739914,0.026079051,NA,NA
"Congo, Rep.",1984,7.925519,-8,49.472084,0.059260823,NA,NA
"Congo, Rep.",1985,7.8991537,-8,46.9239,0.055759706,40.9,NA
"Congo, Rep.",1986,7.7549105,-8,37.427498,0.04393574,NA,NA
"Congo, Rep.",1987,7.74846,-8,NA,NA,NA,50.3805
"Congo, Rep.",1988,7.7155695,-8,NA,NA,NA,NA
"Congo, Rep.",1989,7.7786303,-8,NA,NA,NA,NA
"Congo, Rep.",1990,7.770645,-8,NA,NA,32.8,49.4878
"Congo, Rep.",1991,7.8739786,0,NA,NA,NA,NA
"Congo, Rep.",1992,7.839132,5,NA,NA,NA,48.8927
"Congo, Rep.",1993,7.405914,5,47.48292,0.027973283,NA,NA
"Congo, Rep.",1994,7.364329,5,43.247536,0.5638976,NA,NA
"Congo, Rep.",1995,7.405914,5,45.14107,0.1674388,25.6,NA
"Congo, Rep.",1996,7.462473,5,NA,NA,NA,NA
"Congo, Rep.",1997,7.3763876,-6,NA,NA,23.12,48.4951
