"congress","district","state","party","name","dwnom1","dwnom2"
80,4,"OREGON","Republican","ELLSWORTH",0.26800000667572,-0.187000006437302
80,1,"PENNSYL","Republican","GALLAGHER",0.31700000166893,-0.948000013828278
80,2,"PENNSYL","Republican","MCGARVEY",0.351000010967255,-0.913999974727631
80,3,"PENNSYL","Republican","SCOTT  HARD",0.174999997019768,-0.884999990463257
80,4,"PENNSYL","Republican","MALONEY  F.",0.354999989271164,-0.361999988555908
80,5,"PENNSYL","Republican","SARBACHER",0.303999990224838,-0.49099999666214
80,6,"PENNSYL","Republican","SCOTT  HUGH",0.184000000357628,-0.853999972343445
80,7,"PENNSYL","Republican","CHADWICK",0.137999996542931,-0.671000003814697
80,8,"PENNSYL","Republican","LICHTENWALT",0.229000002145767,-0.670000016689301
80,9,"PENNSYL","Republican","DAGUE  P.",0.277999997138977,-0.540000021457672
80,10,"PENNSYL","Republican","SCOBLICK",0.241999998688698,-0.970000028610229
80,11,"PENNSYL","Republican","JENKINS  M.",0.111000001430511,-0.954999983310699
80,12,"PENNSYL","Republican","FENTON  I.",0.208000004291534,-0.586000025272369
80,13,"PENNSYL","Republican","MUHLENBERG",0.146999999880791,-0.39300000667572
80,14,"PENNSYL","Republican","GILLETTE",0.384999990463257,-0.141000002622604
80,15,"PENNSYL","Republican","RICH  R.",0.653999984264374,0.0270000007003546
80,16,"PENNSYL","Republican","MCCONNELL",0.277999997138977,-0.455000013113022
80,17,"PENNSYL","Republican","SIMPSON  R.",0.381999999284744,-0.384999990463257
80,18,"PENNSYL","Republican","KUNKEL  J.",0.148000001907349,-0.566999971866608
80,19,"PENNSYL","Republican","GAVIN  L.",0.28999999165535,-0.333000004291534
80,20,"PENNSYL","Democrat","WALTER  F.",-0.150000005960464,0.025000000372529
80,21,"PENNSYL","Republican","GROSS  C.",0.418999999761581,-0.331000000238419
80,22,"PENNSYL","Republican","VAN ZANDT",0.164000004529953,-0.601999998092651
80,23,"PENNSYL","Republican","CROW  W.",0.305999994277954,-0.936999976634979
80,24,"PENNSYL","Democrat","MORGAN  T.",-0.349000006914139,0.142000004649162
80,25,"PENNSYL","Republican","GRAHAM  L.",0.307000011205673,-0.375
80,26,"PENNSYL","Republican","TIBBOTT  T.",0.314000010490417,-0.470999985933304
80,27,"PENNSYL","Democrat","KELLEY A.",-0.375999987125397,-0.215000003576279
80,28,"PENNSYL","Republican","KEARNS  C.",0.282999992370605,-0.573000013828278
80,29,"PENNSYL","Republican","MCDOWELL",0.236000001430511,-0.902999997138977
80,30,"PENNSYL","Republican","CORBETT  R.",0.0890000015497208,-0.726000010967255
80,31,"PENNSYL","Republican","FULTON  J.",0.0130000002682209,-0.751999974250793
80,32,"PENNSYL","Democrat","EBERHARTER",-0.319999992847443,-0.120999999344349
80,33,"PENNSYL","Democrat","BUCHANAN",-0.377000004053116,0.112999998033047
80,1,"RHODE I","Democrat","FORAND  A.",-0.28999999165535,-0.123000003397465
80,2,"RHODE I","Democrat","FOGARTY  J.",-0.305999994277954,-0.356000006198883
80,1,"SOUTH C","Democrat","RIVERS  L.",0.0329999998211861,0.907000005245209
80,2,"SOUTH C","Democrat","RILEY  J.",-0.0719999969005585,0.958000004291534
80,3,"SOUTH C","Democrat","DORN  W.",0.119999997317791,1.08500003814697
80,4,"SOUTH C","Democrat","BRYSON  J.",-0.00999999977648258,0.852999985218048
80,5,"SOUTH C","Democrat","RICHARDS",-0.0750000029802322,0.941999971866608
80,6,"SOUTH C","Democrat","MCMILLAN",0.0189999993890524,0.99099999666214
80,1,"SOUTH D","Republican","MUNDT  K.",0.210999995470047,0.0410000011324883
80,2,"SOUTH D","Republican","CASE  F.",0.263999998569489,0.0199999995529652
80,1,"TENNESS","Republican","PHILLIPS",0.0979999974370003,-0.209999993443489
80,2,"TENNESS","Republican","JENNINGS",0.324999988079071,0.119000002741814
80,3,"TENNESS","Democrat","KEFAUVER",-0.270000010728836,0.160999998450279
80,4,"TENNESS","Democrat","GORE  A.",-0.136000007390976,0.619000017642975
80,5,"TENNESS","Democrat","EVINS  J.",-0.202000007033348,0.879000008106232
80,6,"TENNESS","Democrat","PRIEST  J.",-0.197999998927116,0.616999983787537
80,7,"TENNESS","Democrat","COURTNEY",-0.156000003218651,0.773000001907349
80,8,"TENNESS","Democrat","MURRAY  T.",0.0769999995827675,0.949999988079071
80,9,"TENNESS","Democrat","COOPER  J.",-0.135000005364418,0.894999980926514
80,10,"TENNESS","Democrat","DAVIS  C.",-0.090999998152256,0.74099999666214
80,1,"TEXAS","Democrat","PATMAN  W.",-0.282999992370605,0.879000008106232
80,2,"TEXAS","Democrat","COMBS  J.",-0.233999997377396,0.75
80,3,"TEXAS","Democrat","BECKWORTH",-0.130999997258186,0.742999970912933
80,4,"TEXAS","Democrat","RAYBURN  S.",-0.212999999523163,0.703999996185303
80,5,"TEXAS","Democrat","WILSON  J.",0.162000000476837,0.96399998664856
80,6,"TEXAS","Democrat","TEAGUE  O.",0.00999999977648258,0.990000009536743
80,7,"TEXAS","Democrat","PICKETT  T.",0.112000003457069,0.994000017642975
80,8,"TEXAS","Democrat","THOMAS  A.",-0.12899999320507,0.501999974250793
80,9,"TEXAS","Democrat","THOMPSON",-0.101000003516674,0.811999976634979
80,10,"TEXAS","Democrat","JOHNSON  L.",-0.219999998807907,0.924000024795532
80,11,"TEXAS","Democrat","POAGE  W.",0.0020000000949949,0.883000016212463
80,12,"TEXAS","Democrat","LUCAS  W.",0.112000003457069,0.99099999666214
80,13,"TEXAS","Democrat","GOSSETT  E.",0.105999998748302,0.991999983787537
80,14,"TEXAS","Democrat","LYLE  J.",-0.122000001370907,1.00100004673004
80,15,"TEXAS","Democrat","WEST  M.",0.263999998569489,1.0110000371933
80,16,"TEXAS","Democrat","THOMASON",-0.144999995827675,0.509999990463257
80,16,"TEXAS","Democrat","REGAN  K.",0.138999998569489,0.957000017166138
80,17,"TEXAS","Democrat","BURLESON",0.0469999983906746,0.836000025272369
80,18,"TEXAS","Democrat","WORLEY  E.",-0.0930000022053719,0.897000014781952
80,19,"TEXAS","Democrat","MAHON  G.",-0.0839999988675117,0.862999975681305
80,20,"TEXAS","Democrat","KILDAY  P.",0.00499999988824129,0.681999981403351
80,21,"TEXAS","Democrat","FISHER  O.",0.120999999344349,0.892000019550323
80,1,"UTAH","Democrat","GRANGER  W.",-0.252999991178513,-0.0560000017285347
80,2,"UTAH","Republican","DAWSON  W.",0.196999996900558,-0.379999995231628
80,1,"VERMONT","Republican","PLUMLEY  C.",0.275999993085861,-0.194999992847443
80,1,"VIRGINI","Democrat","BLAND  S.",-0.00800000037997961,0.926999986171722
80,2,"VIRGINI","Democrat","HARDY  P.",-0.0659999996423721,0.788999974727631
80,3,"VIRGINI","Democrat","GARY  J.",-0.0299999993294477,0.674000024795532
80,4,"VIRGINI","Democrat","DREWRY  P.",0.105999998748302,1.02400004863739
80,4,"VIRGINI","Democrat","ABBITT  W.",0.068000003695488,0.888000011444092
80,5,"VIRGINI","Democrat","STANLEY  T.",0.119000002741814,0.897000014781952
80,6,"VIRGINI","Democrat","ALMOND  J.",0.0439999997615814,0.653999984264374
80,7,"VIRGINI","Democrat","HARRISON",0.0790000036358833,0.986000001430511
80,8,"VIRGINI","Democrat","SMITH  H.",0.0860000029206276,0.908999979496002
80,9,"VIRGINI","Democrat","FLANNAGAN",-0.162000000476837,0.555000007152557
80,1,"WASHING","Republican","JONES  H.",0.0829999968409538,-0.898999989032745
80,2,"WASHING","Democrat","JACKSON  H.",-0.331000000238419,-0.114000000059605
80,3,"WASHING","Republican","MACK  R.",0.115000002086163,-0.446999996900558
80,4,"WASHING","Republican","HOLMES  H.",0.122000001370907,-0.412999987602234
80,5,"WASHING","Republican","HORAN  W.",0.202000007033348,-0.174999997019768
80,6,"WASHING","Republican","TOLLEFSON",0.00899999961256981,-0.617999970912933
80,1,"WEST VI","Republican","LOVE  F.",0.324000000953674,-0.746999979019165
80,2,"WEST VI","Republican","SNYDER  M.",0.146999999880791,-0.674000024795532
80,3,"WEST VI","Republican","ROHRBOUGH",0.239999994635582,-0.256999999284744
80,4,"WEST VI","Republican","ELLIS  H.",0.510999977588654,-0.308999985456467
80,5,"WEST VI","Democrat","KEE  J.",-0.319999992847443,-0.0549999997019768
80,6,"WEST VI","Democrat","HEDRICK  E.",-0.143999993801117,-0.0109999999403954
80,1,"WISCONS","Republican","SMITH  L.",0.395999997854233,-0.138999998569489
80,2,"WISCONS","Republican","DAVIS  G.R.",0.333999991416931,-0.273999989032745
80,3,"WISCONS","Republican","STEVENSON",0.165999993681908,-0.419999986886978
80,4,"WISCONS","Republican","BROPHY  J.",0.112999998033047,-0.861999988555908
80,5,"WISCONS","Republican","KERSTEN  C.",0.151999995112419,-0.666999995708466
80,6,"WISCONS","Republican","KEEFE  F.",0.202000007033348,-0.367000013589859
80,7,"WISCONS","Republican","MURRAY  R.",0.254000008106232,-0.425000011920929
80,8,"WISCONS","Republican","BYRNES  J.",0.370000004768372,-0.456000000238419
80,9,"WISCONS","Republican","HULL  M.",0.0280000008642673,-0.456000000238419
80,10,"WISCONS","Republican","O'KONSKI",0.123999997973442,-0.0430000014603138
80,1,"WYOMING","Republican","BARRETT  F.",0.303999990224838,-0.109999999403954
81,0,"USA","Democrat","TRUMAN",-0.275999993085861,0.0160000007599592
81,1,"ALABAMA","Democrat","BOYKIN  F.",-0.0260000005364418,0.792999982833862
81,2,"ALABAMA","Democrat","GRANT  G.",-0.034000001847744,0.999000012874603
81,3,"ALABAMA","Democrat","ANDREWS  G.",0.00499999988824129,1.00399994850159
81,4,"ALABAMA","Democrat","HOBBS  S.",-0.0860000029206276,1.09300005435944
81,5,"ALABAMA","Democrat","RAINS  A.",-0.188999995589256,0.888999998569489
81,6,"ALABAMA","Democrat","DEGRAFFENRI",-0.175999999046326,0.976999998092651
81,7,"ALABAMA","Democrat","ELLIOTT  C.",-0.199000000953674,0.799000024795532
81,8,"ALABAMA","Democrat","JONES  R.",-0.23199999332428,0.887000024318695
81,9,"ALABAMA","Democrat","BATTLE  L.",-0.0839999988675117,0.842000007629395
81,1,"ARIZONA","Democrat","MURDOCK  J.",-0.248999997973442,0.407000005245209
81,2,"ARIZONA","Democrat","PATTEN  H.",-0.0329999998211861,0.437999993562698
81,1,"ARKANSA","Democrat","GATHINGS",0.0829999968409538,0.926999986171722
81,2,"ARKANSA","Democrat","MILLS  W.",-0.11599999666214,0.903999984264374
81,3,"ARKANSA","Democrat","TRIMBLE  J.",-0.237000003457069,0.916000008583069
81,4,"ARKANSA","Democrat","TACKETT  B.",-0.0109999999403954,0.841000020503998
81,5,"ARKANSA","Democrat","HAYS  B.",-0.165000006556511,0.689000010490417
81,6,"ARKANSA","Democrat","NORRELL  W.",0.0509999990463257,0.987999975681305
81,7,"ARKANSA","Democrat","HARRIS  O.",-0.0610000006854534,0.901000022888184
81,1,"CALIFOR","Republican","SCUDDER  H.",0.301999986171722,-0.418000012636185
81,2,"CALIFOR","Democrat","ENGLE  C.",-0.0939999967813492,0.11599999666214
81,3,"CALIFOR","Republican","JOHNSON  L.",0.123999997973442,-0.277999997138977
81,4,"CALIFOR","Democrat","HAVENNER",-0.349999994039536,-0.0469999983906746
81,5,"CALIFOR","Republican","WELCH  R.",-0.168999999761581,-1.0110000371933
81,5,"CALIFOR","Democrat","SHELLEY  J.",-0.319000005722046,-0.0579999983310699
81,6,"CALIFOR","Democrat","MILLER  G.",-0.393999993801117,0.225999996066093
81,7,"CALIFOR","Republican","ALLEN  J.",0.231000006198883,-0.393999993801117
81,8,"CALIFOR","Republican","ANDERSON",0.270999997854233,-0.0469999983906746
81,9,"CALIFOR","Democrat","WHITE  C.",-0.111000001430511,0.00600000005215406
81,10,"CALIFOR","Republican","WERDEL  T.",0.439999997615814,-0.167999997735023
81,11,"CALIFOR","Republican","BRAMBLETT",0.293999999761581,-0.243000000715256
81,12,"CALIFOR","Republican","NIXON  R.",0.17399999499321,-0.345999985933304
81,13,"CALIFOR","Republican","POULSON  N.",0.194999992847443,-0.483999997377396
81,14,"CALIFOR","Democrat","DOUGLAS  H.",-0.527999997138977,-0.216999992728233
81,15,"CALIFOR","Republican","MCDONOUGH",0.148000001907349,-0.425000011920929
81,16,"CALIFOR","Republican","JACKSON  D.",0.245000004768372,-0.386999994516373
81,17,"CALIFOR","Democrat","KING  C.",-0.38400000333786,0.129999995231628
81,18,"CALIFOR","Democrat","DOYLE  C.",-0.300000011920929,0.0839999988675117
81,19,"CALIFOR","Democrat","HOLIFIELD",-0.421999990940094,0.257999986410141
81,20,"CALIFOR","Republican","HINSHAW  C.",0.171000003814697,-0.328000009059906
81,21,"CALIFOR","Democrat","SHEPPARD",-0.185000002384186,0.282999992370605
81,22,"CALIFOR","Republican","PHILLIPS",0.432000011205673,-0.273999989032745
81,23,"CALIFOR","Democrat","MCKINNON",-0.195999994874001,-0.0130000002682209
81,1,"COLORAD","Democrat","CARROLL  J.",-0.451999992132187,0.163000002503395
81,2,"COLORAD","Republican","HILL  W.",0.245000004768372,-0.150999993085861
81,3,"COLORAD","Democrat","MARSALIS",-0.270999997854233,0.257999986410141
81,4,"COLORAD","Democrat","ASPINALL",-0.275000005960464,0.333000004291534
81,1,"CONNECT","Democrat","RIBICOFF",-0.149000003933907,-0.409000009298325
81,2,"CONNECT","Democrat","WOODHOUSE",-0.361999988555908,0
81,3,"CONNECT","Democrat","MCGUIRE  J.",-0.319000005722046,-0.177000001072884
81,4,"CONNECT","Republican","LODGE  J.",0.0759999975562096,-0.716000020503998
81,5,"CONNECT","Republican","PATTERSON",0.140000000596046,-0.732999980449677
81,99,"CONNECT","Republican","SADLAK  A.",0.200000002980232,-0.654999971389771
81,1,"DELAWAR","Republican","BOGGS  J.",0.196999996900558,-0.456999987363815
81,1,"FLORIDA","Democrat","PETERSON",-0.0450000017881393,0.811999976634979
81,2,"FLORIDA","Democrat","BENNETT  C.",-0.017000000923872,0.635999977588654
81,3,"FLORIDA","Democrat","SIKES  R.",-0.046000000089407,0.90200001001358
81,4,"FLORIDA","Democrat","SMATHERS",-0.096000000834465,0.833999991416931
81,5,"FLORIDA","Democrat","HERLONG  A.",0.063000001013279,0.71399998664856
81,6,"FLORIDA","Democrat","ROGERS  D.",0.0270000007003546,0.823000013828278
81,1,"GEORGIA","Democrat","PRESTON  P.",-0.0610000006854534,0.917999982833862
81,2,"GEORGIA","Democrat","COX  E.",0.133000001311302,1.12999999523163
81,3,"GEORGIA","Democrat","PACE  S.",-0.0529999993741512,0.98199999332428
81,4,"GEORGIA","Democrat","CAMP  A.",-0.0939999967813492,0.985000014305115
81,5,"GEORGIA","Democrat","DAVIS  J.",0.120999999344349,0.897000014781952
81,6,"GEORGIA","Democrat","VINSON  C.",-0.122000001370907,0.837999999523163
81,7,"GEORGIA","Democrat","LANHAM  H.",-0.20100000500679,0.875999987125397
81,8,"GEORGIA","Democrat","WHEELER  W.",0.172999992966652,0.985000014305115
81,9,"GEORGIA","Democrat","WOOD  J.",0.206000000238419,1.06500005722046
81,10,"GEORGIA","Democrat","BROWN  P.",-0.10700000077486,0.996999979019165
81,1,"IDAHO","Democrat","WHITE  C.",-0.0199999995529652,0.167999997735023
81,2,"IDAHO","Republican","SANBORN  J.",0.395999997854233,-0.272000014781952
81,1,"ILLINOI","Democrat","DAWSON  W.",-0.492000013589859,0.159999996423721
81,2,"ILLINOI","Democrat","O'HARA  B.",-0.486000001430511,-0.12899999320507
81,3,"ILLINOI","Democrat","LINEHAN  N.",-0.279000014066696,-0.331000000238419
81,4,"ILLINOI","Democrat","BUCKLEY  J.",-0.287999987602234,-0.224999994039536
81,5,"ILLINOI","Democrat","GORSKI   M.",-0.314999997615814,-0.136000007390976
81,6,"ILLINOI","Democrat","O'BRIEN  T.",-0.27700001001358,-0.207000002264977
81,7,"ILLINOI","Democrat","SABATH  A.",-0.455000013113022,-0.252000004053116
81,8,"ILLINOI","Democrat","GORDON  T.",-0.370999991893768,-0.105999998748302
81,9,"ILLINOI","Democrat","YATES  S.",-0.414000004529953,-0.381000012159348
81,10,"ILLINOI","Republican","HOFFMAN  R.",0.296999990940094,-0.200000002980232
81,11,"ILLINOI","Democrat","CHESNEY  C.",-0.208000004291534,-0.293000012636185
81,12,"ILLINOI","Republican","JONAS  E.",0.254000008106232,-0.303999990224838
81,13,"ILLINOI","Republican","CHURCH  R.",0.46000000834465,-0.328999996185303
81,14,"ILLINOI","Republican","REED  C.",0.372000008821487,-0.261000007390976
81,15,"ILLINOI","Republican","MASON  N.",0.550000011920929,0.0410000011324883
81,16,"ILLINOI","Republican","ALLEN  L.",0.356000006198883,-0.196999996900558
81,17,"ILLINOI","Republican","ARENDS  L.",0.291999995708466,-0.310999989509583
81,18,"ILLINOI","Republican","VELDE  H.",0.365000009536743,-0.172000005841255
81,19,"ILLINOI","Republican","CHIPERFIELD",0.30799999833107,-0.40599998831749
81,20,"ILLINOI","Republican","SIMPSON  S.",0.303999990224838,0.00700000021606684
81,21,"ILLINOI","Democrat","MACK  P.",-0.29899999499321,-0.125
81,22,"ILLINOI","Republican","MCMILLEN",0.287999987602234,-0.151999995112419
81,23,"ILLINOI","Republican","JENISON  E.",0.44200000166893,-0.277999997138977
81,24,"ILLINOI","Republican","VURSELL  C.",0.412999987602234,-0.280000001192093
81,25,"ILLINOI","Democrat","PRICE  C.",-0.404000014066696,0.230000004172325
81,26,"ILLINOI","Republican","BISHOP  C.",0.405000001192093,-0.515999972820282
81,1,"INDIANA","Democrat","MADDEN  R.",-0.375,0.0350000001490116
81,2,"INDIANA","Republican","HALLECK  C.",0.268999993801117,-0.381000012159348
81,3,"INDIANA","Democrat","CROOK  T.",-0.312999993562698,0.046000000089407
81,4,"INDIANA","Democrat","KRUSE  E.",-0.105999998748302,0.247999995946884
81,5,"INDIANA","Democrat","WALSH  J.",-0.370999991893768,-0.112000003457069
81,6,"INDIANA","Republican","HARDEN  C.",0.261999994516373,-0.256999999284744
81,7,"INDIANA","Democrat","NOLAND  J.",-0.238999992609024,0.266999989748001
81,8,"INDIANA","Democrat","DENTON  W.",-0.287999987602234,0.151999995112419
81,9,"INDIANA","Republican","WILSON  E.",0.337999999523163,-0.221000000834465
81,10,"INDIANA","Republican","HARVEY  R.",0.270999997854233,-0.128000006079674
81,11,"INDIANA","Democrat","JACOBS  A.",-0.233999997377396,0.151999995112419
81,1,"IOWA","Republican","MARTIN  T.",0.312999993562698,-0.0140000004321337
81,2,"IOWA","Republican","TALLE  H.",0.261999994516373,-0.0949999988079071
81,3,"IOWA","Republican","GROSS  H.",0.384999990463257,-0.580999970436096
81,4,"IOWA","Republican","LECOMPTE",0.25900000333786,-0.155000001192093
81,5,"IOWA","Republican","CUNNINGHAM",0.195999994874001,-0.241999998688698
81,6,"IOWA","Republican","DOLLIVER",0.284000009298325,-0.0149999996647239
81,7,"IOWA","Republican","JENSEN  B.",0.381000012159348,0.0949999988079071
81,8,"IOWA","Republican","HOEVEN  C.",0.28600001335144,-0.0399999991059303
81,1,"KANSAS","Republican","COLE  A.",0.263999998569489,-0.189999997615814
81,2,"KANSAS","Republican","SCRIVNER",0.439999997615814,-0.197999998927116
81,3,"KANSAS","Republican","MEYER  H.",0.352999985218048,-0.063000001013279
81,4,"KANSAS","Republican","REES  E.",0.331000000238419,-0.181999996304512
81,5,"KANSAS","Republican","HOPE  C.",0.19200000166893,-0.103000000119209
81,6,"KANSAS","Republican","SMITH  W.",0.558000028133392,0.409999996423721
81,1,"KENTUCK","Democrat","GREGORY  N.",-0.157000005245209,0.944999992847443
81,2,"KENTUCK","Democrat","WHITAKER",-0.248999997973442,0.967000007629395
81,3,"KENTUCK","Republican","MORTON  T.",0.127000004053116,-0.207000002264977
81,4,"KENTUCK","Democrat","CHELF  F.",-0.136000007390976,0.617999970912933
81,5,"KENTUCK","Democrat","SPENCE  B.",-0.261000007390976,0.444000005722046
81,6,"KENTUCK","Democrat","UNDERWOOD",-0.238999992609024,0.730000019073486
81,7,"KENTUCK","Democrat","PERKINS  C.",-0.305999994277954,0.349000006914139
81,8,"KENTUCK","Democrat","BATES  J.",-0.221000000834465,0.697000026702881
81,9,"KENTUCK","Republican","GOLDEN  J.",0.25900000333786,-0.230000004172325
81,1,"LOUISIA","Democrat","HEBERT",-0.00100000004749745,0.667999982833862
81,2,"LOUISIA","Democrat","BOGGS",-0.159999996423721,0.607999980449677
81,3,"LOUISIA","Democrat","WILLIS",-0.0199999995529652,1.00399994850159
81,4,"LOUISIA","Democrat","BROOKS",-0.0399999991059303,0.837999999523163
81,5,"LOUISIA","Democrat","PASSMAN",0.0670000016689301,0.91100001335144
81,6,"LOUISIA","Democrat","MORRISON",-0.0949999988079071,0.58899998664856
81,7,"LOUISIA","Democrat","LARCADE",0.034000001847744,0.776000022888184
81,8,"LOUISIA","Democrat","ALLEN",-0.0020000000949949,0.819999992847443
81,1,"MAINE","Republican","HALE  R.",0.19200000166893,-0.321000009775162
81,2,"MAINE","Republican","NELSON  C.",0.233999997377396,-0.518999993801117
81,3,"MAINE","Republican","FELLOWS  F.",0.38400000333786,0.00899999961256981
81,1,"MARYLAN","Republican","MILLER  E.",0.317999988794327,-0.298000007867813
