"province","district","village.id","age","educ.years","employed","income","violent.exp.ISAF","violent.exp.taliban","list.group","list.response"
"Khost","Tani",109,40,0,0,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",142,30,0,0,"2,001-10,000",1,1,"control",3
"Khost","Tani",142,35,0,0,"over 30,000",0,1,"control",3
"Khost","Tani",142,50,2,0,"less than 2,000",1,1,"control",0
"Khost","Tani",142,57,12,1,"10,001-20,000",0,1,"control",3
"Khost","Tani",142,26,0,1,"over 30,000",0,1,"control",3
"Khost","Tani",142,30,0,0,"20,001-30,000",0,1,"control",0
"Khost","Tani",142,30,0,0,"10,001-20,000",0,1,"ISAF",0
"Khost","Tani",142,30,0,0,"over 30,000",0,0,"ISAF",3
"Khost","Tani",142,38,0,0,"2,001-10,000",0,0,"ISAF",1
"Khost","Tani",142,50,0,1,"2,001-10,000",1,1,"ISAF",3
"Khost","Tani",142,25,0,0,"10,001-20,000",0,1,"ISAF",1
"Khost","Tani",142,22,5,0,"10,001-20,000",0,1,"ISAF",3
"Khost","Tani",142,30,0,0,"2,001-10,000",0,1,"taliban",1
"Khost","Tani",142,48,12,1,"less than 2,000",1,0,"taliban",1
"Khost","Tani",142,44,12,1,"2,001-10,000",1,1,"taliban",1
"Khost","Tani",142,28,0,1,"over 30,000",1,1,"taliban",1
"Khost","Tani",142,18,0,0,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",142,28,9,1,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",21,18,0,0,"2,001-10,000",0,0,"control",2
"Khost","Tani",21,18,0,0,"2,001-10,000",0,0,"control",0
"Khost","Tani",21,20,10,0,"2,001-10,000",0,0,"control",0
"Khost","Tani",21,25,5,0,"10,001-20,000",0,0,"control",2
"Khost","Tani",21,40,8,1,"10,001-20,000",0,0,"control",1
"Khost","Tani",21,18,0,0,"2,001-10,000",0,0,"control",2
"Khost","Tani",21,30,0,0,"2,001-10,000",0,0,"ISAF",1
"Khost","Tani",21,20,0,0,"2,001-10,000",0,0,"ISAF",2
"Khost","Tani",21,18,10,0,"10,001-20,000",0,0,"ISAF",3
"Khost","Tani",21,16,0,0,"10,001-20,000",NA,0,"ISAF",2
"Khost","Tani",21,18,0,0,"10,001-20,000",0,0,"ISAF",1
"Khost","Tani",21,35,10,0,"less than 2,000",0,0,"ISAF",0
"Khost","Tani",21,19,0,0,"2,001-10,000",1,0,"taliban",3
"Khost","Tani",21,18,6,0,"2,001-10,000",0,1,"taliban",3
"Khost","Tani",21,30,5,0,"less than 2,000",1,1,"taliban",2
"Khost","Tani",21,32,8,1,"10,001-20,000",0,0,"taliban",3
"Khost","Tani",21,58,0,0,"10,001-20,000",0,0,"taliban",1
"Khost","Tani",21,16,0,0,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",140,40,0,1,"2,001-10,000",0,0,"control",2
"Khost","Tani",140,35,0,1,"10,001-20,000",0,0,"control",0
"Khost","Tani",140,31,12,1,"10,001-20,000",0,0,"control",3
"Khost","Tani",140,28,11,1,"2,001-10,000",0,0,"control",1
"Khost","Tani",140,51,0,1,"less than 2,000",0,0,"control",1
"Khost","Tani",140,30,12,1,"2,001-10,000",0,0,"control",3
"Khost","Tani",140,36,0,1,"2,001-10,000",0,0,"ISAF",2
"Khost","Tani",140,41,0,0,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",140,33,8,1,"20,001-30,000",0,0,"ISAF",2
"Khost","Tani",140,43,0,1,"less than 2,000",0,0,"ISAF",0
"Khost","Tani",140,34,0,1,"2,001-10,000",0,0,"ISAF",3
"Khost","Tani",140,38,10,1,"10,001-20,000",0,0,"ISAF",1
"Khost","Tani",140,24,9,0,"2,001-10,000",0,0,"taliban",2
"Khost","Tani",140,28,0,1,"10,001-20,000",0,0,"taliban",3
"Khost","Tani",140,53,12,1,"10,001-20,000",0,0,"taliban",1
"Khost","Tani",140,44,6,1,"10,001-20,000",1,0,"taliban",3
"Khost","Tani",140,32,0,1,"10,001-20,000",0,0,"taliban",3
"Khost","Tani",140,49,12,1,"10,001-20,000",0,0,"taliban",2
"Khost","Tani",153,32,8,1,"10,001-20,000",0,1,"control",1
"Khost","Tani",153,22,0,1,"2,001-10,000",0,0,"control",3
"Khost","Tani",153,36,10,1,"2,001-10,000",0,0,"control",2
"Khost","Tani",153,27,0,1,"10,001-20,000",0,0,"control",3
"Khost","Tani",153,36,0,1,"10,001-20,000",0,0,"control",3
"Khost","Tani",153,21,8,0,"less than 2,000",0,0,"control",2
"Khost","Tani",153,30,10,1,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",153,52,12,1,"10,001-20,000",0,0,"ISAF",0
"Khost","Tani",153,45,0,1,"10,001-20,000",0,0,"ISAF",2
"Khost","Tani",153,54,10,1,"2,001-10,000",1,0,"ISAF",2
"Khost","Tani",153,30,5,0,"2,001-10,000",0,0,"ISAF",3
"Khost","Tani",153,36,0,0,"less than 2,000",0,0,"ISAF",3
"Khost","Tani",153,50,7,1,"20,001-30,000",0,0,"taliban",1
"Khost","Tani",153,30,5,1,"less than 2,000",0,0,"taliban",1
"Khost","Tani",153,16,4,0,"less than 2,000",0,0,"taliban",1
"Khost","Tani",153,22,6,1,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",153,38,10,1,"2,001-10,000",0,0,"taliban",3
"Khost","Tani",153,36,12,1,NA,0,0,"taliban",2
"Helmand","Garmser",15,20,6,0,"2,001-10,000",0,1,"control",1
"Helmand","Garmser",15,32,0,1,NA,0,NA,"control",1
"Helmand","Garmser",15,53,0,1,NA,NA,0,"control",1
"Helmand","Garmser",15,18,4,1,NA,0,0,"ISAF",2
"Helmand","Garmser",15,53,0,0,NA,1,0,"ISAF",1
"Helmand","Garmser",15,19,0,0,NA,0,1,"ISAF",1
"Helmand","Garmser",15,17,0,0,NA,0,0,"taliban",2
"Helmand","Garmser",15,24,3,1,NA,0,NA,"taliban",3
"Helmand","Garmser",15,40,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Garmser",19,40,0,1,"10,001-20,000",0,1,"control",1
"Helmand","Garmser",19,18,3,0,"2,001-10,000",1,1,"control",1
"Helmand","Garmser",19,28,0,1,"2,001-10,000",0,1,"control",1
"Helmand","Garmser",19,51,3,0,"10,001-20,000",1,1,"ISAF",1
"Helmand","Garmser",19,48,0,1,"2,001-10,000",0,1,"ISAF",1
"Helmand","Garmser",19,33,2,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Garmser",19,27,3,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Garmser",19,19,0,0,"10,001-20,000",0,0,"taliban",1
"Helmand","Garmser",19,50,0,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Garmser",161,23,0,1,"2,001-10,000",1,1,"control",1
"Helmand","Garmser",161,27,2,1,"10,001-20,000",0,0,"control",1
"Helmand","Garmser",161,50,1,0,"10,001-20,000",1,1,"control",1
"Helmand","Garmser",161,35,0,1,"10,001-20,000",1,1,"ISAF",1
"Helmand","Garmser",161,33,1,1,"less than 2,000",0,1,"ISAF",1
"Helmand","Garmser",161,40,0,1,"2,001-10,000",0,1,"ISAF",1
"Helmand","Garmser",161,29,0,1,"10,001-20,000",0,1,"taliban",1
"Helmand","Garmser",161,43,0,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Garmser",161,33,1,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Garmser",16,26,0,1,"10,001-20,000",1,1,"control",0
"Helmand","Garmser",16,65,0,0,NA,1,1,"control",0
"Helmand","Garmser",16,22,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Garmser",16,22,0,1,"20,001-30,000",1,1,"ISAF",0
"Helmand","Garmser",16,20,0,1,"2,001-10,000",1,1,"ISAF",0
"Helmand","Garmser",16,21,0,1,"2,001-10,000",1,1,"ISAF",0
"Helmand","Garmser",16,20,0,1,"20,001-30,000",1,1,"taliban",1
"Helmand","Garmser",16,25,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Garmser",16,22,0,1,"10,001-20,000",1,1,"taliban",1
"Helmand","Garmser",18,19,0,0,NA,0,0,"control",3
"Helmand","Garmser",18,40,0,1,"2,001-10,000",0,1,"control",3
"Helmand","Garmser",18,25,0,0,"less than 2,000",1,1,"control",3
"Helmand","Garmser",18,40,0,1,"2,001-10,000",1,1,"ISAF",0
"Helmand","Garmser",18,35,0,1,"10,001-20,000",1,1,"ISAF",1
"Helmand","Garmser",18,20,0,1,"2,001-10,000",NA,1,"ISAF",3
"Helmand","Garmser",18,34,0,0,"less than 2,000",0,0,"taliban",2
"Helmand","Garmser",18,25,0,1,"less than 2,000",1,0,"taliban",1
"Helmand","Garmser",18,17,0,0,NA,0,1,"taliban",1
"Helmand","Garmser",2,19,0,0,"2,001-10,000",1,1,"control",0
"Helmand","Garmser",2,22,0,0,"2,001-10,000",1,0,"control",0
"Helmand","Garmser",2,41,0,1,"2,001-10,000",0,1,"control",0
"Helmand","Garmser",2,48,0,1,"10,001-20,000",1,1,"ISAF",0
"Helmand","Garmser",2,31,0,1,"2,001-10,000",1,1,"ISAF",0
"Helmand","Garmser",2,22,0,1,"20,001-30,000",1,1,"ISAF",0
"Helmand","Garmser",2,42,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Garmser",2,59,0,0,NA,1,1,"taliban",1
"Helmand","Garmser",2,32,0,1,"20,001-30,000",1,1,"taliban",1
"Helmand","Garmser",173,16,0,0,"10,001-20,000",1,0,"control",2
"Helmand","Garmser",173,23,0,0,NA,1,0,"control",2
"Helmand","Garmser",173,29,3,0,NA,0,1,"control",1
"Helmand","Garmser",173,28,0,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Garmser",173,33,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",173,49,0,1,"10,001-20,000",0,0,"ISAF",1
"Helmand","Garmser",173,29,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Garmser",173,47,0,1,"10,001-20,000",1,0,"taliban",2
"Helmand","Garmser",173,17,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",39,18,0,0,NA,0,0,"control",1
"Helmand","Garmser",39,17,0,0,"10,001-20,000",1,1,"control",1
"Helmand","Garmser",39,46,6,1,"10,001-20,000",1,1,"control",1
"Helmand","Garmser",39,22,0,1,"20,001-30,000",1,1,"control",1
"Helmand","Garmser",39,16,0,0,"10,001-20,000",0,1,"control",2
"Helmand","Garmser",39,21,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",39,29,0,1,"10,001-20,000",0,1,"ISAF",1
"Helmand","Garmser",39,21,2,0,"10,001-20,000",0,0,"ISAF",1
"Helmand","Garmser",39,31,0,0,"2,001-10,000",1,1,"ISAF",1
"Helmand","Garmser",39,20,0,0,NA,1,0,"ISAF",1
"Helmand","Garmser",39,19,1,0,"10,001-20,000",0,0,"ISAF",1
"Helmand","Garmser",39,43,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",39,46,3,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Garmser",39,18,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",39,28,0,1,"10,001-20,000",0,1,"taliban",2
"Helmand","Garmser",39,46,0,1,NA,0,0,"taliban",2
"Helmand","Garmser",39,50,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",39,18,2,0,NA,0,0,"taliban",2
"Helmand","Garmser",53,36,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",53,23,0,0,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",53,34,4,1,"2,001-10,000",0,1,"control",0
"Helmand","Garmser",53,20,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Garmser",53,17,0,0,NA,0,1,"control",1
"Helmand","Garmser",53,21,5,1,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",53,31,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",53,19,0,0,NA,0,0,"ISAF",1
"Helmand","Garmser",53,22,4,1,"2,001-10,000",0,1,"ISAF",1
"Helmand","Garmser",53,16,0,0,NA,0,0,"ISAF",0
"Helmand","Garmser",53,30,0,1,"2,001-10,000",1,1,"ISAF",1
"Helmand","Garmser",53,30,0,1,"2,001-10,000",0,0,"ISAF",0
"Helmand","Garmser",53,34,0,1,"2,001-10,000",0,1,"taliban",2
"Helmand","Garmser",53,39,4,1,"2,001-10,000",1,0,"taliban",2
"Helmand","Garmser",53,25,0,0,NA,1,0,"taliban",1
"Helmand","Garmser",53,27,0,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Garmser",53,30,0,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Garmser",53,23,5,0,"2,001-10,000",0,0,"taliban",2
"Helmand","Garmser",155,21,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",155,22,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",155,16,0,0,"10,001-20,000",0,1,"control",2
"Helmand","Garmser",155,34,4,1,"2,001-10,000",0,1,"control",0
"Helmand","Garmser",155,37,5,1,"10,001-20,000",0,0,"control",2
"Helmand","Garmser",155,16,0,0,"10,001-20,000",0,0,"control",0
"Helmand","Garmser",155,39,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",155,19,3,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Garmser",155,18,0,0,"2,001-10,000",1,0,"ISAF",1
"Helmand","Garmser",155,29,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",155,38,0,1,"2,001-10,000",0,1,"ISAF",1
"Helmand","Garmser",155,30,5,1,"2,001-10,000",0,1,"ISAF",1
"Helmand","Garmser",155,26,0,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Garmser",155,22,3,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Garmser",155,36,0,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Garmser",155,34,4,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Garmser",155,23,0,1,"10,001-20,000",0,0,"taliban",2
"Helmand","Garmser",155,20,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Garmser",14,19,0,0,NA,1,0,"control",1
"Helmand","Garmser",14,55,0,0,NA,1,0,"control",2
"Helmand","Garmser",14,23,0,1,"2,001-10,000",0,NA,"control",1
"Helmand","Garmser",14,66,0,0,NA,0,0,"control",2
"Helmand","Garmser",14,48,2,1,NA,0,0,"control",2
"Helmand","Garmser",14,22,0,1,"10,001-20,000",0,1,"control",2
"Helmand","Garmser",14,20,3,1,NA,1,0,"ISAF",2
"Helmand","Garmser",14,18,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",14,20,0,0,"2,001-10,000",NA,1,"ISAF",2
"Helmand","Garmser",14,22,3,1,NA,NA,1,"ISAF",2
"Helmand","Garmser",14,20,0,0,NA,NA,NA,"ISAF",1
"Helmand","Garmser",14,36,4,1,NA,1,1,"ISAF",3
"Helmand","Garmser",14,23,0,1,NA,0,1,"taliban",1
"Helmand","Garmser",14,18,0,0,"10,001-20,000",0,0,"taliban",2
"Helmand","Garmser",14,25,3,1,NA,1,0,"taliban",2
"Helmand","Garmser",14,51,0,0,"2,001-10,000",0,1,"taliban",2
"Helmand","Garmser",14,33,0,1,NA,1,0,"taliban",3
"Helmand","Garmser",14,21,5,0,NA,0,NA,"taliban",2
"Helmand","Garmser",83,20,3,0,"2,001-10,000",1,0,"control",1
"Helmand","Garmser",83,16,0,0,NA,0,1,"control",2
"Helmand","Garmser",83,58,0,0,"10,001-20,000",0,1,"control",3
"Helmand","Garmser",83,55,6,0,"20,001-30,000",1,0,"control",3
"Helmand","Garmser",83,22,0,1,NA,1,0,"control",3
"Helmand","Garmser",83,55,0,0,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",83,17,0,0,"2,001-10,000",0,1,"ISAF",3
"Helmand","Garmser",83,19,3,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Garmser",83,38,0,1,NA,0,0,"ISAF",2
"Helmand","Garmser",83,45,9,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",83,55,0,0,NA,0,1,"ISAF",4
"Helmand","Garmser",83,20,0,0,NA,1,NA,"ISAF",1
"Helmand","Garmser",83,30,0,0,NA,NA,NA,"taliban",1
"Helmand","Garmser",83,29,5,1,NA,1,0,"taliban",3
"Helmand","Garmser",83,44,0,1,"10,001-20,000",0,0,"taliban",1
"Helmand","Garmser",83,19,0,0,NA,0,1,"taliban",2
"Helmand","Garmser",83,41,0,1,"less than 2,000",1,NA,"taliban",1
"Helmand","Garmser",83,19,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Garmser",13,31,0,1,"2,001-10,000",0,1,"control",0
"Helmand","Garmser",13,19,0,0,"2,001-10,000",1,0,"control",1
"Helmand","Garmser",13,23,0,0,"10,001-20,000",1,0,"control",1
"Helmand","Garmser",13,18,0,0,"2,001-10,000",0,1,"control",0
"Helmand","Garmser",13,32,0,1,"2,001-10,000",0,0,"control",0
"Helmand","Garmser",13,34,6,1,"2,001-10,000",0,0,"control",0
"Helmand","Garmser",13,16,0,0,NA,0,1,"ISAF",1
"Helmand","Garmser",13,18,0,0,"10,001-20,000",0,0,"ISAF",0
"Helmand","Garmser",13,34,0,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Garmser",13,22,0,1,"10,001-20,000",1,0,"ISAF",1
"Helmand","Garmser",13,17,0,0,"2,001-10,000",1,0,"ISAF",1
"Helmand","Garmser",13,37,5,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",13,39,6,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Garmser",13,34,0,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Garmser",13,16,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",13,16,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Garmser",13,25,0,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Garmser",13,18,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Garmser",17,25,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",17,26,0,1,"10,001-20,000",0,0,"control",1
"Helmand","Garmser",17,30,0,0,"10,001-20,000",1,0,"control",1
"Helmand","Garmser",17,26,0,1,"10,001-20,000",0,0,"control",1
"Helmand","Garmser",17,25,2,0,"10,001-20,000",0,0,"control",1
"Helmand","Garmser",17,21,0,0,"10,001-20,000",1,0,"control",2
"Helmand","Garmser",17,47,8,1,"10,001-20,000",0,0,"ISAF",1
"Helmand","Garmser",17,21,0,1,"10,001-20,000",0,0,"ISAF",1
"Helmand","Garmser",17,26,0,0,NA,0,1,"ISAF",2
"Helmand","Garmser",17,16,0,0,NA,1,0,"ISAF",1
"Helmand","Garmser",17,41,0,1,"10,001-20,000",0,0,"ISAF",2
"Helmand","Garmser",17,28,2,1,"10,001-20,000",1,1,"ISAF",1
"Helmand","Garmser",17,38,0,1,"2,001-10,000",1,1,"taliban",1
"Helmand","Garmser",17,18,0,0,NA,1,0,"taliban",2
"Helmand","Garmser",17,36,0,1,"10,001-20,000",0,0,"taliban",1
"Helmand","Garmser",17,19,0,0,NA,1,0,"taliban",1
"Helmand","Garmser",17,29,0,1,"10,001-20,000",1,0,"taliban",2
"Helmand","Garmser",17,43,5,0,"2,001-10,000",0,1,"taliban",2
"Helmand","Garmser",200,20,0,1,"10,001-20,000",0,1,"control",1
"Helmand","Garmser",200,20,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Garmser",200,50,0,0,"2,001-10,000",1,1,"control",2
"Helmand","Garmser",200,25,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Garmser",200,39,0,1,"2,001-10,000",0,1,"control",1
"Helmand","Garmser",200,49,0,1,"10,001-20,000",0,0,"control",2
"Helmand","Garmser",200,40,0,0,"2,001-10,000",0,0,"ISAF",1
"Helmand","Garmser",200,27,0,1,"10,001-20,000",0,0,"ISAF",2
"Helmand","Garmser",200,28,0,1,"2,001-10,000",1,1,"ISAF",1
"Helmand","Garmser",200,18,2,0,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",200,20,0,1,"2,001-10,000",0,1,"ISAF",1
"Helmand","Garmser",200,19,3,0,NA,0,1,"ISAF",1
"Helmand","Garmser",200,52,0,0,"2,001-10,000",0,0,"taliban",1
"Helmand","Garmser",200,25,0,1,"10,001-20,000",0,0,"taliban",2
"Helmand","Garmser",200,18,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",200,16,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",200,45,0,1,"10,001-20,000",0,0,"taliban",1
"Helmand","Garmser",200,18,2,0,NA,0,0,"taliban",1
"Helmand","Garmser",81,23,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Garmser",81,20,0,1,"2,001-10,000",0,0,"control",0
"Helmand","Garmser",81,34,0,1,"2,001-10,000",1,0,"control",1
"Helmand","Garmser",81,19,2,0,NA,1,1,"control",1
"Helmand","Garmser",81,38,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Garmser",81,22,6,1,"2,001-10,000",0,1,"control",1
"Helmand","Garmser",81,31,5,1,"2,001-10,000",0,1,"ISAF",2
"Helmand","Garmser",81,35,0,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Garmser",81,17,0,0,"2,001-10,000",0,1,"ISAF",0
"Helmand","Garmser",81,18,2,1,NA,0,1,"ISAF",1
"Helmand","Garmser",81,18,0,1,"10,001-20,000",0,1,"ISAF",2
"Helmand","Garmser",81,41,6,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Garmser",81,16,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",81,19,0,0,NA,0,0,"taliban",1
"Helmand","Garmser",81,37,0,1,"2,001-10,000",0,1,"taliban",1
"Helmand","Garmser",81,40,5,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Garmser",81,19,0,1,NA,1,0,"taliban",1
"Helmand","Garmser",81,20,0,1,"2,001-10,000",0,0,"taliban",1
"Helmand","Lashkar Gah",8,22,12,1,"2,001-10,000",0,0,"control",2
"Helmand","Lashkar Gah",8,33,0,1,"2,001-10,000",1,1,"control",3
"Helmand","Lashkar Gah",8,35,14,1,"2,001-10,000",1,0,"control",2
"Helmand","Lashkar Gah",8,44,0,1,"10,001-20,000",1,1,"ISAF",3
"Helmand","Lashkar Gah",8,31,9,1,"2,001-10,000",1,0,"ISAF",2
"Helmand","Lashkar Gah",8,25,12,1,"2,001-10,000",1,1,"ISAF",2
"Helmand","Lashkar Gah",8,50,0,1,"2,001-10,000",1,1,"taliban",2
"Helmand","Lashkar Gah",8,32,14,1,"2,001-10,000",1,0,"taliban",3
"Helmand","Lashkar Gah",8,20,0,1,"10,001-20,000",0,1,"taliban",1
"Helmand","Lashkar Gah",89,47,0,1,"2,001-10,000",1,0,"control",2
"Helmand","Lashkar Gah",89,48,8,1,"10,001-20,000",0,0,"control",1
"Helmand","Lashkar Gah",89,26,0,1,"2,001-10,000",0,0,"control",2
"Helmand","Lashkar Gah",89,29,5,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",89,23,0,0,"2,001-10,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",89,42,0,1,"2,001-10,000",1,0,"ISAF",2
"Helmand","Lashkar Gah",89,54,12,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Lashkar Gah",89,26,0,1,"10,001-20,000",1,0,"taliban",3
"Helmand","Lashkar Gah",89,25,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Lashkar Gah",56,21,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Lashkar Gah",56,27,15,1,"2,001-10,000",0,0,"control",3
"Helmand","Lashkar Gah",56,48,8,1,"2,001-10,000",0,0,"control",2
"Helmand","Lashkar Gah",56,36,0,1,"2,001-10,000",1,0,"ISAF",0
"Helmand","Lashkar Gah",56,34,9,1,"2,001-10,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",56,48,0,1,"2,001-10,000",0,0,"ISAF",1
"Helmand","Lashkar Gah",56,46,0,1,"2,001-10,000",0,0,"taliban",3
"Helmand","Lashkar Gah",56,20,0,0,"2,001-10,000",0,0,"taliban",2
"Helmand","Lashkar Gah",56,50,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Lashkar Gah",10,49,6,1,"2,001-10,000",0,0,"control",3
"Helmand","Lashkar Gah",10,23,10,1,"2,001-10,000",0,1,"control",2
"Helmand","Lashkar Gah",10,22,0,1,"2,001-10,000",0,0,"control",1
"Helmand","Lashkar Gah",10,31,8,1,"10,001-20,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",10,29,0,1,"10,001-20,000",0,0,"ISAF",3
"Helmand","Lashkar Gah",10,31,3,1,"2,001-10,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",10,29,12,1,"2,001-10,000",0,0,"taliban",3
"Helmand","Lashkar Gah",10,30,3,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Lashkar Gah",10,29,0,1,"10,001-20,000",1,0,"taliban",2
"Helmand","Lashkar Gah",95,27,0,1,"2,001-10,000",1,0,"control",2
"Helmand","Lashkar Gah",95,21,0,1,"10,001-20,000",1,0,"control",3
"Helmand","Lashkar Gah",95,27,10,1,"2,001-10,000",0,0,"control",2
"Helmand","Lashkar Gah",95,33,7,1,"10,001-20,000",1,0,"control",2
"Helmand","Lashkar Gah",95,43,0,1,"2,001-10,000",1,1,"control",3
"Helmand","Lashkar Gah",95,20,0,1,"2,001-10,000",1,0,"control",2
"Helmand","Lashkar Gah",95,40,0,1,"2,001-10,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",95,22,0,1,"2,001-10,000",1,1,"ISAF",3
"Helmand","Lashkar Gah",95,33,0,1,"2,001-10,000",0,1,"ISAF",2
"Helmand","Lashkar Gah",95,30,0,1,"less than 2,000",1,1,"ISAF",2
"Helmand","Lashkar Gah",95,43,9,1,"2,001-10,000",1,0,"ISAF",1
"Helmand","Lashkar Gah",95,23,0,1,"2,001-10,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",95,20,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Lashkar Gah",95,35,0,1,"2,001-10,000",1,0,"taliban",2
"Helmand","Lashkar Gah",95,30,0,1,"2,001-10,000",1,1,"taliban",3
"Helmand","Lashkar Gah",95,43,0,1,"2,001-10,000",1,1,"taliban",3
"Helmand","Lashkar Gah",95,37,0,1,"10,001-20,000",1,0,"taliban",1
"Helmand","Lashkar Gah",95,30,0,1,"2,001-10,000",1,0,"taliban",1
"Helmand","Lashkar Gah",27,48,8,1,"2,001-10,000",0,0,"control",3
"Helmand","Lashkar Gah",27,50,0,1,"2,001-10,000",0,1,"control",2
"Helmand","Lashkar Gah",27,20,0,0,"2,001-10,000",0,0,"control",1
"Helmand","Lashkar Gah",27,30,12,1,"2,001-10,000",1,0,"control",2
"Helmand","Lashkar Gah",27,50,0,1,"10,001-20,000",0,0,"control",2
"Helmand","Lashkar Gah",27,22,5,1,"2,001-10,000",1,0,"control",3
"Helmand","Lashkar Gah",27,51,14,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",27,24,0,1,"2,001-10,000",1,0,"ISAF",3
"Helmand","Lashkar Gah",27,30,0,1,"2,001-10,000",0,0,"ISAF",3
"Helmand","Lashkar Gah",27,25,10,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",27,29,0,0,"2,001-10,000",1,0,"ISAF",1
"Helmand","Lashkar Gah",27,26,8,1,"2,001-10,000",0,0,"ISAF",2
"Helmand","Lashkar Gah",27,27,12,1,"2,001-10,000",0,0,"taliban",2
"Helmand","Lashkar Gah",27,25,8,1,"10,001-20,000",0,0,"taliban",2
