"admin","biryr","birpop","han","sex","teasown","orch","cashcrop","post"
330411,1962,136,1,0.485294104,0,0.029999999,2.00999999,0
610111,1962,56,1,0.535714269,0,0.379999995,1.200000048,0
410326,1962,17,1,0.529411793,0,0.029999999,0.219999999,0
510411,1962,34,0.970588207,0.529411793,0,0.230000004,1.789999962,0
410328,1962,91,0.98901099,0.505494535,0,0.349999994,1.419999957,0
512531,1962,45,1,0.444444448,0.079999998,0.01,0.579999983,0
422204,1962,182,1,0.494505495,0,0,0,0
422431,1962,220,0.945454538,0.481818169,0,0,0,0
612524,1962,45,1,0.51111114,0.02,0,0.189999998,0
513324,1962,7,0.285714298,0.428571433,0,0.039999999,0.360000014,0
433002,1962,29,0.896551728,0.620689631,0,0.720000029,2.420000076,0
450321,1962,39,1,0.538461566,0,0.419999987,1.480000019,0
510811,1962,40,1,0.5,0,0.02,0.75,0
371082,1962,116,1,0.491379321,0,0.360000014,1.090000033,0
512224,1962,147,1,0.523809552,0,0,0,0
513326,1962,2,0,1,0,0.02,0.280000001,0
422721,1962,115,1,0.469565213,0,0,0,0
432821,1962,20,1,0.5,0,0,0,0
412932,1962,73,1,0.671232879,0,0,0,0
522732,1962,61,0,0.508196712,0,0,0.529999971,0
430221,1962,76,1,0.565789461,0.01,0.059999999,1,0
320423,1962,NA,1,0.467032969,0,0,0,0
320522,1962,80,1,0.512499988,0,0,0,0
332524,1962,56,0.928571403,0.553571403,0,0,0,0
610423,1962,56,1,0.464285702,0,0.379999995,1.220000029,0
342130,1962,192,1,0.520833313,0,0,0,0
510230,1962,61,1,0.508196712,0,0,0,0
342901,1962,62,1,0.54838711,0.129999995,0.02,1.079999924,0
413022,1962,228,1,0.495614022,0,0,0.379999995,0
510226,1962,92,1,0.402173907,0,0,0,0
522127,1962,92,0.989130437,0.576086938,0,0,1.209999919,0
372325,1962,33,1,0.515151501,0,0.129999995,0.930000007,0
511132,1962,1,1,1,0,0,0.419999987,0
610202,1962,30,1,0.5,0,1.25,2.630000114,0
330783,1962,137,1,0.452554733,0.039999999,0.050000001,0.360000014,0
522131,1962,53,0.96226418,0.547169805,0,0,0,0
320680,1962,280,1,0.5,0,0,0,0
441421,1962,103,1,0.485436887,0.029999999,2.700000048,6.25,0
452526,1962,112,0.964285731,0.517857134,0,0,0,0
320926,1962,123,1,0.479674786,0,0,0,0
330722,1962,35,1,0.400000006,0,0,0,0
330303,1962,54,1,0.5,0.01,0.280000001,0.720000029,0
532124,1962,93,1,0.580645144,0.370000005,0.02,1.950000048,0
610221,1962,24,1,0.541666687,0,1.039999962,2.489999771,0
320503,1962,NA,1,1,0,0,0.150000006,0
513023,1962,76,1,0.434210539,0,0.01,0.379999995,0
412827,1962,207,1,0.478260875,0,0,0.249999985,0
372422,1962,22,1,0.363636374,0,0,0,0
533325,1962,26,0.115384616,0.5,0,0.280000001,1.369999886,0
320422,1962,99,1,0.515151501,0,0,0,0
320402,1962,NA,1,0,0,0,0,0
610126,1962,34,1,0.411764711,0,0.370000005,0.829999983,0
360124,1962,90,1,0.5,0,0.100000001,0.919999957,0
530127,1962,67,0.134328365,0.462686568,0,0.090000004,1.889999986,0
350122,1962,207,0.995169103,0.434782594,0,0,0.109999999,0
320280,1962,152,1,0.506578922,0,0,0,0
452122,1962,157,0.949044585,0.426751584,0.01,0.090000004,1.309999943,0
320123,1962,130,1,0.469230771,0,0.01,0.700000048,0
422801,1962,125,0.879999995,0.551999986,0.090000004,0.039999999,1.440000057,0
441425,1962,156,1,0.461538464,0,0,0,0
320829,1962,75,1,0.50666666,0,0.01,1.590000033,0
412828,1962,444,0.995495498,0.490990996,0,0,0.329999983,0
510131,1962,35,1,0.571428597,0.02,0.699999988,1.889999986,0
320826,1962,134,1,0.529850721,0,0.07,0.700000048,0
522201,1962,38,0.131578952,0.526315808,0,0,0.519999981,0
372432,1962,43,1,0.441860467,0,0,0,0
362322,1962,66,1,0.560606062,0,0,0.639999986,0
410426,1962,121,0.991735518,0.504132211,0,0,0,0
350580,1962,80,1,0.487500012,0,0,0,0
410503,1962,4,1,0.5,0,0,0,0
440522,1962,148,1,0.547297299,0,0,0,0
450111,1962,8,1,0.5,0.01,0.75,4.579999924,0
510521,1962,159,1,0.528301895,0,0.02,0.25,0
320822,1962,133,1,0.556391001,0,0,0,0
320504,1962,NA,1,0,0,0,0,0
410523,1962,57,1,0.456140339,0,0.300000012,0.820000052,0
410311,1962,36,1,0.416666657,0,0.140000001,0.849999964,0
520111,1962,36,0.916666687,0.444444448,0,0,0.929999948,0
342425,1962,223,1,0.529147983,0.170000002,0,0.720000029,0
452727,1962,23,0.173913047,0.434782594,0,0.01,0.590000033,0
362222,1962,108,1,0.490740746,0,0,0,0
522726,1962,36,0,0.638888896,0,0,0.730000019,0
440803,1962,4,1,0.25,0,0,0.680000007,0
510824,1962,140,1,0.5,0,0.129999995,0.980000019,0
332626,1962,72,1,0.583333313,0,0,0,0
440823,1962,120,0.991666675,0.633333325,0,0.01,3.670000076,0
350303,1962,41,1,0.439024389,0,0,0.119999997,0
372801,1962,182,1,0.456043959,0,0,0,0
352229,1962,40,0.949999988,0.574999988,0,0,0.439999998,0
511126,1962,22,1,0.5,0.129999995,0.079999998,0.879999995,0
512530,1962,44,1,0.5,0.029999999,0.07,0.629999995,0
340825,1962,156,1,0.403846145,0.039999999,0.01,0.349999994,0
320924,1962,NA,1,0.539007068,0,0.029999999,1.220000029,0
441621,1962,73,1,0.438356161,0.01,0.349999994,1.169999957,0
452722,1962,92,0.097826086,0.630434811,0,0,0,0
372824,1962,204,1,0.504901946,0,0,0,0
372929,1962,117,1,0.512820542,0,0.400000006,1.200000048,0
510103,1962,9,1,0.444444448,0,0,0,0
320525,1962,NA,1,0.48120302,0,0,0,0
512901,1962,33,1,0.484848499,0,0,0,0
320202,1962,1,1,0,0,0,0,0
452826,1962,146,1,0.602739751,0,0,0,0
452425,1962,16,0.1875,0.6875,0,0,0,0
430822,1962,110,0.081818178,0.563636363,0.050000001,0.050000001,0.680000067,0
320827,1962,190,1,0.578947365,0,0,0,0
452824,1962,150,0.966666639,0.553333342,0,0,0,0
420123,1962,173,1,0.479768783,0.01,0.01,0.860000014,0
452126,1962,106,0,0.46226415,0,0.129999995,1.819999933,0
330424,1962,81,1,0.506172836,0.01,0.07,2.120000124,0
422228,1962,125,1,0.527999997,0,0,0,0
441521,1962,114,1,0.403508782,0.01,0.529999971,2.180000067,0
320302,1962,2,1,0,0,0.029999999,0.529999971,0
452329,1962,41,0.951219499,0.463414639,0,0.090000004,0.770000041,0
372831,1962,232,1,0.512931049,0,0,0,0
372426,1962,45,1,0.577777803,0,0,0,0
452802,1962,105,0.828571439,0.466666669,0,0,0,0
321023,1962,214,1,0.448598117,0,0.01,1.139999986,0
320111,1962,29,1,0.551724136,0,0,1.449999928,0
372832,1962,199,1,0.512562811,0,0,0,0
330822,1962,47,1,0.574468076,0.119999997,1.110000014,2.849999905,0
533024,1962,56,1,0.535714269,0.99000001,0.050000001,3.389999866,0
452729,1962,38,0,0.473684222,0,0.029999999,1.170000076,0
372924,1962,151,1,0.423841059,0,0.140000001,1.599999905,0
452728,1962,15,0.266666681,0.466666669,0,0.01,0.460000038,0
430525,1962,166,1,0.469879508,0.02,0.090000004,0.449999988,0
452131,1962,39,0,0.538461566,0,0.01,0.579999983,0
320923,1962,123,1,0.48780489,0,0.01,0.439999998,0
320923,1962,123,1,0.48780489,0,0.01,0.439999998,0
612621,1962,28,1,0.464285702,0,2.089999914,4.949999809,0
422126,1962,103,1,0.504854381,0,0,0,0
320680,1962,NA,1,0.5,0,0,0,0
370502,1962,16,1,0.625,0,0.129999995,0.629999995,0
320202,1962,NA,1,0,0,0,0,0
422623,1962,74,1,0.608108103,0,0,0,0
513430,1962,4,0,0.5,0,0,0.5,0
341021,1962,197,1,0.517766476,1.330000043,0.079999998,3.510000229,0
362430,1962,82,1,0.451219499,0.01,0.02,0.659999967,0
513027,1962,103,1,0.514563084,0,0,0,0
320104,1962,1,1,1,0,0,1.879999995,0
422402,1962,122,1,0.508196712,0,0,0,0
441703,1962,86,1,0.569767416,0,0,0,0
452525,1962,71,1,0.577464759,0,0.150000006,0.569999993,0
532326,1962,25,0,0.479999989,0,0.189999998,1.669999957,0
440233,1962,71,1,0.422535211,0,0.239999995,1.25999999,0
413023,1962,131,1,0.549618304,0.129999995,0.01,0.849999964,0
432802,1962,51,0.980392158,0.568627477,0,0,0,0
510524,1962,118,0.983050823,0.474576265,0.01,0.01,1.180000067,0
532721,1962,41,0.707317054,0.536585391,0,0,0,0
410422,1962,128,1,0.5546875,0,0.050000001,0.560000002,0
532425,1962,37,0.891891897,0.486486495,0,0.050000001,2.210000038,0
362130,1962,108,1,0.407407403,0.039999999,0.639999986,4.449999809,0
350105,1962,85,1,0.517647088,0,0,0.529999971,0
422432,1962,124,1,0.508064508,0,0,0,0
522529,1962,33,0.363636374,0.606060624,0,0,0.349999994,0
612501,1962,129,1,0.488372087,0,0.01,0.230000004,0
370602,1962,3,1,0.333333343,0,0.600000024,1.889999986,0
372922,1962,145,1,0.413793117,0,0.079999998,0.5,0
362432,1962,18,1,0.555555582,0.01,0.119999997,1.50999999,0
320281,1962,NA,1,0.482142866,0,0.01,0.689999998,0
433026,1962,50,0.02,0.560000002,0,0.059999999,0.790000021,0
433030,1962,18,0,0.555555582,0.01,0.219999999,1.139999986,0
330106,1962,27,1,0.518518507,0.189999998,0.029999999,1.279999971,0
430724,1962,86,1,0.523255825,0.01,0.059999999,0.700000048,0
420112,1962,19,0.947368443,0.368421048,0,0.239999995,14.88000011,0
362425,1962,51,1,0.529411793,0.01,0.02,0.900000036,0
340304,1962,20,0.800000012,0.400000006,0,0,0,0
350426,1962,20,1,0.449999988,0,0,0.629999995,0
522324,1962,28,0.5,0.5,0,0,0.699999988,0
510130,1962,93,1,0.408602148,0,0,0,0
432829,1962,39,1,0.487179488,0,0,0,0
320504,1962,2,1,0,0,0,0,0
440725,1962,19,1,0.473684222,0,0,0,0
320821,1962,146,1,0.431506842,0,0.02,0.899999976,0
410522,1962,175,0.994285703,0.439999998,0,0.109999999,0.399999976,0
320624,1962,345,1,0.510144949,0,0,0,0
370682,1962,166,1,0.463855416,0,0.660000026,1.829999924,0
370303,1962,18,1,0.611111104,0,0.239999995,0.730000019,0
412322,1962,125,1,0.504000008,0,0.109999999,0.589999974,0
452524,1962,184,1,0.494565219,0,0,0,0
370911,1962,169,1,0.514792919,0,0.360000014,1.899999976,0
522623,1962,16,0.125,0.6875,0,0,1.639999986,0
362522,1962,56,1,0.5,0,1.129999995,4.559999943,0
510525,1962,101,1,0.554455459,0.01,0.01,1.230000019,0
612401,1962,125,1,0.519999981,0.029999999,0.02,0.539999962,0
410224,1962,60,1,0.433333337,0,0.340000004,2.289999962,0
330123,1962,181,1,0.486187845,0,0,0,0
362429,1962,72,1,0.430555552,0,0.059999999,0.870000005,0
320211,1962,NA,0.959999979,0.519999981,0,0.079999998,0.459999979,0
533423,1962,18,0,0.555555582,0,0.079999998,0.50999999,0
370522,1962,32,1,0.46875,0,0.449999988,1.169999957,0
440126,1962,101,1,0.623762369,0,0,0,0
320821,1962,146,1,0.431506842,0,0.02,0.899999976,0
420803,1962,141,0.957446814,0.46808511,0,0.029999999,0.649999976,0
410303,1962,2,1,0.5,0,0,0,0
321082,1962,282,1,0.478723407,0,0,0,0
513021,1962,117,1,0.452991456,0,0.039999999,0.649999976,0
332602,1962,170,1,0.541176498,0,0,0,0
510102,1962,2,1,0.5,0,0,0,0
320511,1962,11,1,0.545454562,0,0.01,1.129999995,0
512924,1962,94,0.989361703,0.5,0,0,0,0
332501,1962,64,0.875,0.484375,0.029999999,1.120000005,2.929999828,0
320680,1962,280,1,0.5,0,0,0,0
522723,1962,30,0.333333343,0.466666669,0,0,1.940000057,0
430111,1962,34,1,0.558823526,0.01,0,1.99000001,0
320125,1962,NA,1,0.45348838,0,0,0.450000018,0
440923,1962,172,1,0.581395328,0,0.959999979,2.710000038,0
320829,1962,NA,1,0.50666666,0,0.01,1.590000033,0
513126,1962,2,1,0,0.029999999,0.02,0.620000005,0
410305,1962,1,1,1,0,0,0,0
533522,1962,87,0.655172408,0.551724136,1.460000038,0,3.789999962,0
450311,1962,48,1,0.5625,0,0.400000006,2.660000086,0
320921,1962,80,1,0.449999988,0,0.059999999,0.810000002,0
440223,1962,66,1,0.515151501,0,0,0,0
440621,1962,61,1,0.475409836,0,0,0,0
510726,1962,28,0.607142866,0.642857134,0.460000008,0.029999999,1.629999995,0
430821,1962,175,0.708571434,0.525714278,0.029999999,0.209999993,0.850000024,0
612726,1962,66,1,0.560606062,0,0.219999999,0.870000005,0
430522,1962,114,0.991228044,0.570175409,0,0.039999999,0.379999995,0
530103,1962,5,0.800000012,0.200000003,0,0,0,0
320113,1962,1,1,1,0.01,0.02,1.669999838,0
532524,1962,39,0.487179488,0.538461566,0,0.050000001,1.660000086,0
410329,1962,82,1,0.48780489,0,0.07,0.519999981,0
440523,1962,6,1,0.166666672,0.02,0.189999998,1.00999999,0
441522,1962,124,1,0.612903237,0,0,0,0
433027,1962,89,0.528089881,0.483146071,0,0.49000001,1.589999914,0
430481,1962,268,1,0.50746268,0.01,0.01,0.310000002,0
452328,1962,15,0.266666681,0.600000024,0.01,0.649999976,1.829999924,0
330624,1962,66,1,0.530303001,0.519999981,0.059999999,1.799999952,0
412922,1962,187,1,0.56684494,0,0,0,0
430411,1962,37,1,0.540540516,0,0.07,1.639999866,0
330422,1962,68,1,0.573529422,0,0,0,0
532301,1962,98,0.938775539,0.540816307,0.02,0.159999996,1.859999895,0
320321,1962,NA,1,0.479289949,0,0.469999999,1.269999981,0
342522,1962,70,1,0.471428573,0.07,0,0.600000024,0
612522,1962,52,1,0.557692289,0,0.029999999,0.580000043,0
441222,1962,49,1,0.571428597,0,0,0,0
452324,1962,80,1,0.4375,0,0.50999999,1.25999999,0
320825,1962,149,1,0.476510078,0,0,0,0
362531,1962,49,1,0.387755096,0,0.079999998,2.920000076,0
340102,1962,7,1,0.142857149,0,0,0,0
511112,1962,25,1,0.639999986,0.02,0.050000001,0.539999962,0
372522,1962,92,1,0.445652187,0,0.02,0.149999991,0
612324,1962,59,0.966101706,0.559322059,0.02,0.01,0.319999993,0
320522,1962,NA,1,0.512499988,0,0,0,0
370302,1962,57,1,0.456140339,0,0.050000001,0.280000001,0
433025,1962,40,0.150000006,0.5,0,0.670000017,2,0
522501,1962,67,0.671641767,0.447761208,0,0,0.519999981,0
433126,1962,13,0.307692319,0.461538464,1.549999952,0.439999998,4.75,0
452626,1962,79,0,0.58227849,0.01,0.07,0.540000021,0
410480,1962,125,1,0.423999995,0,0,0,0
522530,1962,51,0.274509817,0.509803951,0,0,1.370000005,0
440723,1962,97,0.989690721,0.453608245,0,0,0,0
360424,1962,81,1,0.444444448,0.109999999,0.150000006,1.75,0
330727,1962,38,1,0.526315808,0.230000004,0.01,0.639999986,0
320204,1962,4,1,0.5,0,0,0,0
410511,1962,86,1,0.54651165,0,0.600000024,1.890000105,0
452227,1962,62,0.838709652,0.612903237,0,0.230000004,1.129999995,0
330226,1962,58,1,0.465517253,0.280000001,0.419999987,1.940000057,0
532228,1962,14,1,0.357142866,0,0.180000007,2.870000124,0
410104,1962,13,1,0.692307711,0,1.590000033,3.430000067,0
532932,1962,58,0.086206898,0.568965495,0,0.109999999,1.120000005,0
612628,1962,44,1,0.5,0,2.440000057,6.870000362,0
340824,1962,246,1,0.565040648,0.059999999,0.01,0.449999988,0
612622,1962,12,1,0.5,0,2.630000114,6.190000534,0
612429,1962,49,1,0.53061223,0,0,1.230000019,0
432501,1962,47,1,0.46808511,0.01,0.029999999,0.579999983,0
612426,1962,22,1,0.454545468,0.140000001,0.02,1.350000024,0
370982,1962,232,0.956896544,0.469827592,0,0.180000007,0.579999983,0
452601,1962,13,0,0.615384638,0,1.919999957,6.539999962,0
433125,1962,27,0.481481493,0.592592597,0.01,0.720000029,2.039999962,0
320380,1962,154,1,0.506493509,0,0,0,0
320821,1962,NA,1,0.431506842,0,0.02,0.899999976,0
452101,1962,26,0,0.576923072,0,0.560000002,1.539999962,0
512527,1962,57,1,0.526315808,0.01,0.01,0.310000002,0
350524,1962,166,0.945783138,0.457831323,0,0,0.389999986,0
350124,1962,35,1,0.514285743,0,0,0.5,0
320524,1962,NA,1,0.465306133,0,0,0,0
522227,1962,36,0.527777791,0.5,0,0,2.089999914,0
321123,1962,117,1,0.504273534,0,0,0,0
320706,1962,40,1,0.574999988,0,0.289999992,1.309999943,0
610114,1962,26,1,0.576923072,0,0.379999995,1.360000014,0
410711,1962,16,1,0.4375,0,0,1.24000001,0
432322,1962,146,1,0.472602725,0,0,0,0
320324,1962,236,1,0.483050853,0,0.059999999,0.49000001,0
320881,1962,190,1,0.50526315,0,0,0,0
350321,1962,188,1,0.441489369,0,0,0.340000004,0
320880,1962,NA,1,0.45517242,0,0,0,0
511025,1962,122,1,0.532786906,0,0.050000001,0.230000004,0
512228,1962,99,1,0.464646459,0,0,0,0
452127,1962,74,0.527027011,0.513513505,0,0.029999999,0.600000024,0
532726,1962,22,0.272727281,0.727272749,0.300000012,0.039999999,2.420000076,0
330126,1962,99,1,0.515151501,0,0,0,0
510311,1962,54,1,0.648148119,0,0.01,0.360000014,0
612527,1962,17,1,0.470588237,0,0,0.140000001,0
320302,1962,2,1,0,0,0.029999999,0.529999971,0
410727,1962,63,0.920634925,0.507936537,0,0.07,0.25,0
612729,1962,65,1,0.400000006,0,0.600000024,1.480000019,0
440421,1962,81,0.987654328,0.469135791,0,0.200000003,4.890000343,0
413021,1962,172,1,0.529069781,0,0,0.350000024,0
342325,1962,301,1,0.498338878,0,0,0,0
430521,1962,189,1,0.460317463,0,0.039999999,0.399999976,0
340826,1962,279,1,0.526881695,0.01,0.01,0.379999995,0
432828,1962,86,1,0.511627913,0,0,0,0
412724,1962,153,1,0.457516342,0,0.230000004,0.590000033,0
612626,1962,13,1,0.461538464,0,0.140000001,1.109999895,0
320580,1962,NA,1,0.482051283,0,0,0,0
440525,1962,178,1,0.466292143,0,0,0,0
612526,1962,49,1,0.428571433,0.029999999,0.01,0.640000045,0
320405,1962,2,1,1,0,0,0.800000012,0
410822,1962,35,1,0.485714287,0,0.039999999,0.75,0
610324,1962,72,1,0.486111104,0,0.829999983,2.139999866,0
432926,1962,76,0.197368428,0.539473712,0,0,0,0
450402,1962,2,1,0.5,0,0,0,0
430421,1962,194,1,0.479381442,0,0.01,0.350000024,0
441422,1962,102,1,0.529411793,0.289999992,0.569999993,2.180000067,0
410880,1962,199,1,0.467336684,0,0,0,0
412701,1962,32,1,0.4375,0,0.07,0.620000005,0
513329,1962,7,0,0.714285731,0,0,0.01,0
410881,1962,39,1,0.461538464,0,0,0,0
510502,1962,21,1,0.333333343,0.02,0.039999999,0.589999974,0
450305,1962,2,1,0,0,0,0,0
610112,1962,37,1,0.486486495,0,0.409999996,1.639999986,0
320621,1962,156,1,0.557692289,0,0.01,1.269999981,0
410726,1962,42,1,0.380952388,0,0.01,0.25,0
612732,1962,39,1,0.512820542,0,0.109999999,0.629999995,0
522728,1962,28,0,0.607142866,0,0,1.269999862,0
320880,1962,145,1,0.45517242,0,0,0,0
320621,1962,156,1,0.557692289,0,0.01,1.269999981,0
532328,1962,34,0.029411765,0.588235319,0,0.029999999,2.519999981,0
410402,1962,56,1,0.910714269,0,0.01,0.13000001,0
320911,1962,261,1,0.509578526,0,0,0,0
320911,1962,261,1,0.509578526,0,0,0,0
410126,1962,113,1,0.548672557,0,0,0,0
410927,1962,32,1,0.625,0,0.07,0.299999982,0
441402,1962,25,1,0.319999993,0,0.879999995,2.78000021,0
410728,1962,141,1,0.496453911,0,0.01,0.079999998,0
340823,1962,207,1,0.468599021,0,0,0.199999988,0
422101,1962,231,1,0.506493509,0,0,0,0
372830,1962,228,1,0.460526317,0,0,0,0
412927,1962,195,1,0.502564132,0,0,0,0
610302,1962,62,1,0.403225809,0,0.790000021,2.299999952,0
370802,1962,4,1,0.5,0,0,0.340000004,0
450104,1962,8,0.875,0.625,0,0,0,0
410103,1962,37,1,0.486486495,0,0.519999981,1.819999933,0
320625,1962,NA,1,0.46484375,0,0,0,0
410324,1962,57,0.964912295,0.473684222,0,0.039999999,0.269999981,0
440811,1962,36,1,0.638888896,0,0.180000007,2,0
370827,1962,108,1,0.42592594,0,0.100000001,0.819999933,0
532428,1962,30,0.366666675,0.433333337,0.07,0.090000004,2.75,0
420625,1962,107,1,0.495327115,0.07,0.079999998,1.100000024,0
320580,1962,195,1,0.482051283,0,0,0,0
411202,1962,4,1,0.5,0,1.059999943,2.46999979,0
510121,1962,63,1,0.555555582,0,0.189999998,0.730000019,0
513427,1962,82,0.939024389,0.451219499,0,0,2.549999714,0
362421,1962,92,1,0.478260875,0,0.02,0.810000002,0
430403,1962,2,1,0.5,0,0,0,0
342501,1962,280,1,0.603571415,0.090000004,0.01,0.870000005,0
411222,1962,49,1,0.510204077,0,1,2.460000038,0
352627,1962,63,1,0.507936537,0,0,0.469999999,0
420106,1962,2,1,0.5,0,0,0,0
360302,1962,2,1,0,0,0.02,0.629999995,0
510821,1962,58,1,0.534482777,0.01,0.02,0.779999971,0
513334,1962,4,0,0.75,0,0,0,0
450122,1962,162,0.061728396,0.537037015,0,0.889999986,3.449999809,0
441823,1962,125,1,0.472000003,0,0.059999999,0.579999983,0
370112,1962,192,1,0.46875,0,0.159999996,0.879999995,0
342123,1962,364,1,0.516483545,0,0,0,0
433124,1962,40,0.150000006,0.400000006,0.039999999,0.680000007,1.930000067,0
320722,1962,332,1,0.466867477,0,0.140000001,0.529999971,0
450521,1962,186,0.983870983,0.5,0,0.029999999,1.169999957,0
320911,1962,NA,1,0.509578526,0,0,0,0
320922,1962,NA,1,0.475806445,0,0.029999999,0.519999981,0
320322,1962,179,1,0.519553065,0,0.090000004,0.560000002,0
522323,1962,7,1,0.428571433,0,0,0.580000043,0
360104,1962,1,1,1,0,0,2.210000038,0
441802,1962,69,1,0.565217376,0,0.02,0.50999999,0
450302,1962,3,1,0.333333343,0,0,0,0
422324,1962,66,1,0.560606062,0.01,0.059999999,0.75,0
610427,1962,30,1,0.533333361,0,1.580000043,3.809999943,0
441722,1962,125,0.976000011,0.512000024,0,0,0,0
412722,1962,157,1,0.490445852,0,0.289999992,0.939999938,0
440802,1962,23,1,0.347826093,0,0,1.420000076,0
330902,1962,80,1,0.587499976,0,0.140000001,0.909999967,0
441998,1962,313,1,0.482428104,0,0.889999986,2.659999847,0
330324,1962,103,1,0.485436887,0.029999999,0.07,0.430000007,0
412325,1962,86,1,0.558139563,0,0.02,0.239999995,0
320303,1962,2,1,0,0,0.419999987,1.809999943,0
320703,1962,12,1,0,0.029999999,0.02,0.169999987,0
441224,1962,58,1,0.551724136,0.029999999,0.150000006,2.329999924,0
610328,1962,32,1,0.5,0,0.930000007,4.269999981,0
412326,1962,137,1,0.576642334,0,0.150000006,0.50999999,0
362523,1962,25,1,0.560000002,0,0.090000004,2.309999943,0
320581,1962,139,1,0.50359714,0,0,1.279999971,0
320581,1962,NA,1,0.50359714,0,0,1.279999971,0
432924,1962,103,1,0.41747573,0,0,0,0
320522,1962,80,1,0.512499988,0,0,0,0
412328,1962,154,1,0.545454562,0,0.039999999,0.430000007,0
320203,1962,1,1,1,0,0,0,0
432502,1962,28,1,0.357142866,0,0.01,0.300000012,0
430529,1962,39,0.358974367,0.487179488,0.029999999,0.02,0.400000006,0
420401,1962,28,1,0.571428597,0,0,0,0
320323,1962,330,1,0.445454538,0,0.119999997,1.039999962,0
362333,1962,95,1,0.515789449,0,0,0,0
320830,1962,118,1,0.508474588,0,0.07,0.730000019,0
522725,1962,24,0.958333313,0.666666687,0,0,2.409999847,0
441424,1962,116,0.991379321,0.474137932,0.029999999,0.810000002,2.110000134,0
532501,1962,20,0.25,0.649999976,0.01,0.370000005,1.809999943,0
432524,1962,275,1,0.487272739,0.02,0.02,0.310000002,0
342529,1962,143,1,0.496503502,0.409999996,0.02,1.690000057,0
522230,1962,4,0,0.5,0,0,0.430000007,0
513328,1962,12,0,0.416666657,0,0,0.01,0
440224,1962,43,1,0.395348847,0.230000004,0.07,1.340000033,0
610421,1962,102,1,0.490196079,0,0,0,0
320380,1962,154,1,0.506493509,0,0,0,0
320623,1962,207,1,0.444444448,0,0.02,0.810000002,0
513433,1962,80,0.9375,0.587499976,0,0.050000001,0.879999995,0
350421,1962,5,1,0.400000006,0,0,1.399999976,0
450222,1962,53,0.509433985,0.603773594,0.02,0.090000004,3.349999905,0
320511,1962,NA,1,0.545454562,0,0.01,1.129999995,0
410425,1962,71,0.985915482,0.464788735,0,0.01,1.110000014,0
533524,1962,52,0.615384638,0.538461566,0.850000024,0.07,3.269999981,0
513426,1962,20,1,0.550000012,0,0.090000004,2.400000095,0
432801,1962,74,1,0.5,0,0,0,0
320107,1962,NA,1,0,0,0,1.850000024,0
332603,1962,141,1,0.560283661,0,0,0,0
612422,1962,56,1,0.642857134,0.02,0.01,0.430000007,0
